,767829778,768819569,768848167,768848534,768852834,768857541,768860866,768866114,768867010,768875010,768885440,768891309,768897784,768899667,768904007,769228370,769293848,770249790,770255008,770255641,770268354,770268817,770275637,770275864,770307286,770320417,770337451,770369798,770402036,770414962,770466523,770466619,770511487,770516177,770544209,770581916,770611301,770611354,770645883,770650205,770658546,770662671,774350590,774356649,774378959,774399058,774416149,774420848,774421995,774429713,774620186,774631985,783585601,783585742,783615441,783624438,783698501,785378321,785379684,786437731,786443982,786448035,786456546,786464137,786465214,786472956,786484903,786497332,786497938,786508373,786520776,787089230,787239157,793375469,793433676,793490645,793518153,793523352
adapt,0.03946722862493016,0.04000783887804528,0.0946356178675826,0.08461401675712274,0.06600422515353996,0.041380884080809976,0.2042824521364999,0.08076948455078767,,0.06268224455757408,,0.34176120420717127,0.046523894150615905,0.4595361827796983,0.10918822626569222,0.029216644593324206,0.13146980545576817,0.04079068181277473,0.3384016375952897,0.9734439278905647,0.276846150494879,0.279650370764043,0.05322308487340927,0.019761806885422048,0.30635863342817743,0.13202991933344727,0.12740604507806935,0.24352675353212552,0.08059248399308841,0.1270455638549531,0.06219127994695044,,0.9799639036384086,0.009943800348776387,0.04688832280416148,0.0342746580370361,0.23267326732673774,0.03030207956618092,0.03288062846653301,0.1031559874901684,0.030224408872343046,0.05016069177147857,0.07060234328170882,0.15348707523608157,0.05355170646150581,,,0.243354932394734,0.1745115077947846,0.19672557083122094,0.10754820790407833,0.1439250583068646,0.045474630175393625,0.07299753301859152,0.17808630105804799,,0.09243974912105696,0.22702013030254595,0.35572139303482986,0.1193598600253533,0.0293512182310923,0.12865682016582305,0.016444449815849166,0.03093148502535894,0.14518031245107776,0.08822733830583841,0.07486047935453916,0.08477812945967018,0.11829431137891679,0.03570075692240664,,0.05922097165774546,0.23479932861829883,0.3149660003349349,0.05069608850082105,0.03287200477230169,0.07032390890473103,0.295857771665357
avg_rate,9.000180003600073,11.00022000440009,6.000120002400049,7.000140002800057,14.000280005600114,11.00022000440009,8.000160003200065,9.000180003600073,1.0000200004000082,8.000160003200065,2.0000400008000163,6.000120002400049,13.000260005200106,3.0000600012000245,12.000240004800098,13.000260005200106,8.000160003200065,11.00022000440009,6.000120002400049,3.0000600012000245,6.000120002400049,5.000100002000041,11.00022000440009,15.000300006000122,5.000100002000041,7.000140002800057,9.000180003600073,6.000120002400049,7.000140002800057,11.00022000440009,6.000120002400049,2.0000400008000163,3.0000600012000245,5.000100002000041,9.000180003600073,10.000200004000082,3.0000600012000245,9.000180003600073,6.000120002400049,5.000100002000041,10.000200004000082,6.000120002400049,9.000180003600073,9.000180003600073,6.000120002400049,2.0000400008000163,2.0000400008000163,4.000080001600033,8.000160003200065,7.000140002800057,7.000140002800057,8.000160003200065,8.000160003200065,7.000140002800057,7.000140002800057,1.0000200004000082,5.000100002000041,6.000120002400049,3.0000600012000245,9.000180003600073,17.000340006800137,6.000120002400049,10.000200004000082,12.000240004800098,8.000160003200065,8.000160003200065,7.000140002800057,9.000180003600073,6.000120002400049,11.00022000440009,2.0000400008000163,9.000180003600073,7.000140002800057,5.000100002000041,8.000160003200065,8.000160003200065,10.000200004000082,5.000100002000041
first_isi,0.07110000000000005,0.04605999999999999,0.08451999999999993,0.07264000000000004,0.017900000000000027,0.04536000000000007,0.006720000000000059,0.03699999999999992,,0.06307999999999991,0.011300000000000088,0.006480000000000041,0.029060000000000086,0.23607999999999996,0.011440000000000006,0.04422000000000004,0.0327400000000001,0.04605999999999999,0.008599999999999941,0.007940000000000058,0.007340000000000013,0.01206000000000007,0.03844000000000003,0.04075999999999991,0.012560000000000016,0.041200000000000014,0.010479999999999934,0.011319999999999997,0.07489999999999997,0.01207999999999998,0.1018,0.008700000000000041,0.00766,0.17613999999999996,0.06246000000000007,0.06147999999999998,0.006199999999999983,0.07302000000000008,0.12125999999999992,0.12108000000000008,0.06577999999999995,0.13956000000000002,0.052159999999999984,0.01201999999999992,0.12025999999999992,0.059660000000000046,0.020560000000000023,0.1341,0.01422000000000001,0.01972000000000007,0.057580000000000076,0.011340000000000017,0.08479999999999999,0.07372000000000001,0.012880000000000003,,0.15356000000000003,0.020220000000000016,0.005179999999999962,0.00985999999999998,0.027000000000000024,0.06810000000000005,0.07920000000000005,0.04858000000000007,0.012380000000000058,0.04702000000000006,0.06728,0.03652,0.07788000000000006,0.04954000000000003,0.013460000000000027,0.052979999999999916,0.006939999999999946,0.012539999999999996,0.07944000000000007,0.09452000000000005,0.033540000000000014,0.007060000000000066
isi_cv,0.1510396238223774,0.16541483404125956,0.24356611190701058,0.23490627826735225,0.29362260898172693,0.1772763941415917,0.5757304286002519,0.2582923774658179,,0.2031987310698385,0.0,0.754723996425556,0.19885413437354058,0.4595361827796983,0.41278788377823206,0.15916812400243738,0.34159470924411517,0.17103187809457832,0.7510893202729402,0.9734439278905647,0.7770170239596185,0.5470179155375952,0.20568338966248134,0.13282005805944683,0.5404402136414158,0.3281699973237616,0.35291669358950645,0.47448256471285793,0.2425596992049403,0.5007593709178447,0.1699648020854514,0.0,0.9799639036384086,0.041333954461890005,0.1679871452725277,0.13036609605261987,0.23267326732673774,0.12331622437650712,0.10048041659533596,0.21513831168485972,0.13022076708386138,0.13553939392147663,0.23069335114896108,0.48719246691512563,0.15158268614976556,0.0,0.0,0.37457188379607315,0.5079762806097443,0.42628080840377813,0.28266513361342477,0.3758174710040872,0.14409984874858525,0.21717667340996363,0.4083580075865875,,0.19071816145624343,0.4559109321485037,0.35572139303482986,0.3556457941199683,0.18500171391276046,0.30712735422851384,0.08913194281334669,0.14793411013005572,0.37226412854741303,0.26546302853646014,0.2209664642555344,0.2658712767144718,0.28159967793972157,0.16641080921108192,0.0,0.20526193573032447,0.6621319599725276,0.5407556754692651,0.18431452008114102,0.1099941740239008,0.2450732306847177,0.5614461930290979
latency,0.06252000000000002,0.06642000000000003,0.05610000000000004,0.06296000000000002,0.036660000000000026,0.08404,0.05147999999999997,0.06234000000000006,0.07474000000000003,0.03326000000000007,0.055479999999999974,0.05371999999999999,0.030179999999999985,0.06906000000000001,0.02749999999999997,0.03083999999999998,0.045599999999999974,0.08572000000000002,0.06434000000000006,0.06157999999999997,0.06437999999999999,0.04752000000000001,0.057499999999999996,0.056580000000000075,0.08108000000000004,0.04280000000000006,0.05122000000000004,0.04924000000000006,0.040200000000000014,0.028800000000000048,0.10298000000000007,0.053159999999999985,0.056660000000000044,0.09492,0.08013999999999999,0.05910000000000004,0.03961999999999999,0.07079999999999997,0.11528000000000005,0.07789999999999997,0.07488000000000006,0.08560000000000001,0.05922000000000005,0.04268000000000005,0.07466000000000006,0.05828,0.05784,0.04849999999999999,0.04400000000000004,0.05384,0.05359999999999998,0.0383,0.08362000000000003,0.06486000000000003,0.05613999999999997,0.25356,0.07396000000000003,0.07203999999999999,0.04144000000000003,0.07056000000000007,0.03054000000000001,0.08514,0.07867999999999997,0.06982,0.05518000000000001,0.05991999999999997,0.07084000000000001,0.05076000000000003,0.05018,0.07162000000000002,0.045599999999999974,0.05268000000000006,0.057640000000000025,0.05634000000000006,0.0786,0.08262000000000003,0.053220000000000045,0.05296000000000001
mean_isi,0.11086249999999999,0.08611199999999998,0.16444399999999998,0.14772,0.06926615384615384,0.08436,0.1193142857142857,0.11519999999999997,,0.12269142857142855,0.011300000000000088,0.17879199999999998,0.07567333333333333,0.43681,0.08572181818181818,0.07654,0.13328571428571429,0.090838,0.16117199999999995,0.29899,0.18293199999999998,0.18595999999999996,0.08980799999999999,0.06676857142857141,0.19540499999999994,0.1486233333333333,0.11738499999999999,0.18169999999999994,0.14861,0.09111599999999999,0.15267599999999998,0.008700000000000041,0.38231,0.17904999999999996,0.10855749999999999,0.0943111111111111,0.008080000000000032,0.10338,0.14912399999999998,0.182015,0.09258666666666665,0.18149999999999997,0.11665749999999997,0.11118999999999998,0.17086799999999996,0.059660000000000046,0.020560000000000023,0.2503666666666666,0.12210857142857143,0.14778666666666665,0.14902999999999997,0.12305714285714285,0.1272342857142857,0.12955333333333333,0.14358333333333334,,0.21713999999999994,0.183584,0.008039999999999992,0.11576249999999998,0.0586275,0.17358400000000002,0.1007,0.07929454545454545,0.1263342857142857,0.1288,0.13206666666666667,0.10755749999999999,0.17581999999999998,0.08657999999999999,0.013460000000000027,0.10461249999999997,0.15435666666666664,0.18885999999999997,0.12727714285714284,0.12625714285714282,0.09412222222222222,0.203655
median_isi,0.11589999999999995,0.09185999999999994,0.18196000000000012,0.16365999999999997,0.07389999999999997,0.08844999999999992,0.1586599999999999,0.12639,,0.13328000000000007,0.011300000000000088,0.27003999999999984,0.08055000000000001,0.43681,0.10275999999999996,0.08042000000000005,0.14560000000000006,0.09720000000000006,0.23805999999999994,0.29899,0.28747999999999985,0.23061999999999994,0.09465000000000007,0.06986000000000003,0.2540099999999999,0.16599999999999993,0.13019999999999993,0.22028000000000003,0.16386999999999996,0.11667999999999995,0.16815999999999987,0.008700000000000041,0.38231,0.18044999999999994,0.11344999999999994,0.09655999999999998,0.008080000000000032,0.10838000000000003,0.15064,0.19051999999999997,0.09563999999999995,0.18055999999999994,0.12212000000000012,0.13744,0.18015999999999988,0.059660000000000046,0.020560000000000023,0.25324000000000013,0.15681999999999996,0.16928999999999994,0.16213,0.13644000000000012,0.13334000000000001,0.13747999999999994,0.16829000000000005,,0.22332999999999997,0.20930000000000004,0.008039999999999992,0.12901999999999997,0.06303000000000009,0.19659999999999977,0.10224000000000011,0.08167999999999997,0.14413999999999993,0.14361999999999986,0.14265,0.11590999999999996,0.19911999999999985,0.09185000000000004,0.013460000000000027,0.11115000000000003,0.2147199999999999,0.2425599999999999,0.13339999999999996,0.12968000000000002,0.10446,0.25797
stim_amp,130.0,130.0,360.0,260.0,59.999996185302734,190.0,90.0,190.0,180.0,150.0,180.0,130.0,90.0,180.0,80.0,110.0,90.0,170.0,119.99999237060547,239.99998474121094,210.0,210.0,160.0,80.0,230.0,170.0,230.0,180.0,130.0,80.0,220.0,270.0,190.0,210.0,119.99999237060547,180.0,220.0,170.0,300.0,249.99998474121094,140.0,210.0,110.0,150.0,130.0,249.99998474121094,220.0,190.0,119.99999237060547,130.0,150.0,90.0,280.0,119.99999237060547,249.99998474121094,160.0,200.0,280.0,200.0,310.0,50.0,230.0,180.0,160.0,190.0,260.0,249.99998474121094,190.0,260.0,130.0,230.0,90.0,150.0,220.0,160.0,150.0,180.0,160.0
threshold_v,-32.38125228881836,-34.70624923706055,-34.787498474121094,-40.25625228881836,-32.68124771118164,-36.29999923706055,-37.38750076293945,-36.881248474121094,-46.368751525878906,-35.73125076293945,-36.29999923706055,-35.81875228881836,-32.95624923706055,-25.731250762939453,-34.95624923706055,-41.599998474121094,-41.750003814697266,-32.79999923706055,-32.85625076293945,-36.50625228881836,-34.812503814697266,-42.80000305175781,-39.025001525878906,-41.99374771118164,-37.60625457763672,-42.16875076293945,-37.26874923706055,-40.57500076293945,-38.70624923706055,-40.83125305175781,-36.974998474121094,-37.0,-37.20625305175781,-32.49374771118164,-29.618751525878906,-37.375003814697266,-35.32500076293945,-40.76874923706055,-38.70000457763672,-39.937503814697266,-39.806251525878906,-27.0,-33.037498474121094,-43.43124771118164,-32.99374771118164,-40.631248474121094,-38.343753814697266,-42.000003814697266,-47.10625457763672,-45.43124771118164,-49.525001525878906,-39.31875228881836,-36.03750228881836,-37.11874771118164,-40.10000228881836,-35.30624771118164,-48.04375457763672,-35.76874923706055,-43.375,-37.67499923706055,-36.812503814697266,-38.812503814697266,-37.70000076293945,-40.08749771118164,-36.724998474121094,-46.59375,-41.70625305175781,-34.67500305175781,-44.89375305175781,-39.256248474121094,-33.70000457763672,-29.35000228881836,-43.02499771118164,-42.406253814697266,-38.256248474121094,-34.11874771118164,-42.03125,-37.31875228881836
