,720850177,720850977,720856370,720862326,720864605,720871158,720878801,721550181,721571303,727397265,732048784,732056449,732063466,732080894,732089282,732091953,732096147,732101774,732113372,732127678,732150069,732159495,732170615,732197499,732204556,732477523,732765359,732773465,732782649,732791579,737089555,737133884,737134157,737158657,737192130,737279230,737279366,737293981,737294116,737404146,737424303,737795966,737820466,737988336,738027231,750842165,750844610,758285403,758286194,758287531,758294434,758303274
adapt,0.06556237876761285,0.06446124763705115,0.05180635570161796,0.3154167530817847,0.040348659173401795,0.061007114345749604,,0.09122230938578459,0.9634029217004492,0.04532573383687615,0.1150282416054737,,0.2749566810203081,,0.14384012381092479,0.13680355628094382,0.21660047347161884,,0.32597254754552013,0.13706419264374073,0.13506332808399457,0.03005562105855344,,0.14695825112498612,,0.08753877126696653,0.21067609911685997,,0.1806844892407421,0.5477746956966667,0.07039962657454325,0.03732404165224654,,,0.01967219569704727,0.0980576465012791,,0.22645257628240817,0.053602008122257724,0.14653096422031472,,0.2837806484601874,,,0.0763998073257482,0.2668387281230557,0.028490633305259035,0.021821507035493345,0.06529395231428142,0.05229324650403,0.06087336017576412,0.02856516239563502
avg_rate,9.000180003600073,3.0000600012000245,10.000200004000082,5.000100002000041,14.000280005600114,9.000180003600073,1.0000200004000082,5.000100002000041,3.0000600012000245,7.000140002800057,11.00022000440009,1.0000200004000082,6.000120002400049,2.0000400008000163,11.00022000440009,10.000200004000082,6.000120002400049,2.0000400008000163,6.000120002400049,9.000180003600073,10.000200004000082,14.000280005600114,2.0000400008000163,10.000200004000082,2.0000400008000163,9.000180003600073,7.000140002800057,1.0000200004000082,8.000160003200065,4.000080001600033,7.000140002800057,7.000140002800057,1.0000200004000082,2.0000400008000163,11.00022000440009,7.000140002800057,2.0000400008000163,7.000140002800057,6.000120002400049,5.000100002000041,2.0000400008000163,7.000140002800057,1.0000200004000082,2.0000400008000163,16.00032000640013,6.000120002400049,11.00022000440009,14.000280005600114,11.00022000440009,10.000200004000082,8.000160003200065,11.00022000440009
first_isi,0.048780000000000046,0.29694,0.04555999999999982,0.009339999999999904,0.030359999999999943,0.05271999999999988,,0.12105999999999995,0.007240000000000135,0.09660000000000002,0.008219999999999894,,0.006420000000000092,0.00990000000000002,0.009880000000000111,0.009220000000000006,0.019120000000000026,0.014539999999999997,0.007620000000000182,0.012700000000000156,0.009399999999999853,0.03376000000000001,0.026800000000000157,0.011079999999999979,0.02194000000000007,0.03079999999999994,0.014140000000000041,,0.007060000000000066,0.009059999999999846,0.08074000000000003,0.11612,,0.016800000000000037,0.06180000000000008,0.07011999999999996,0.01759999999999995,0.02281999999999995,0.12627999999999995,0.10721999999999998,0.04724000000000006,0.006300000000000083,,0.010340000000000016,0.011359999999999926,0.019220000000000015,0.05740000000000001,0.04581999999999997,0.027139999999999942,0.04803999999999997,0.07247999999999999,0.05956000000000006
isi_cv,0.22582235462696487,0.06446124763705115,0.2024877925366328,0.5530238585368039,0.18386698284355674,0.2122459938253997,,0.29688674599341236,0.9634029217004492,0.15175687129992707,0.42842428362096296,,0.776645939507806,0.0,0.5795838064973909,0.4538786055206533,0.44359354588496397,0.0,0.7325998650907657,0.3756884890784325,0.39382021346890006,0.19178586694969924,0.0,0.44541807656585664,0.0,0.27119580761749207,0.5445836874965424,,0.6129928704611669,0.7065358392103603,0.2072569745668127,0.1173894244118354,,0.0,0.113162419667674,0.26570855272810456,0.0,0.9914097335282269,0.15516796416136833,0.29576750420987324,0.0,1.253086731137581,,0.0,0.5262287119332617,0.6257791849618608,0.13039435831549254,0.1331920931013559,0.2342862030776608,0.20828720588371427,0.18839767565285195,0.13520238967308265
latency,0.05241999999999991,0.15955999999999992,0.05180000000000007,0.08054000000000006,0.04966000000000004,0.04712000000000005,0.060699999999999976,0.05268000000000006,0.03143999999999991,0.07391999999999999,0.055460000000000065,0.12475999999999998,0.08245999999999998,0.08197999999999994,0.04391999999999996,0.0630599999999999,0.08735999999999988,0.08549999999999991,0.0771599999999999,0.05831999999999993,0.07288000000000006,0.03733999999999993,0.06227999999999989,0.03868000000000005,0.03976000000000002,0.07386000000000004,0.07291999999999987,0.08718000000000004,0.10309999999999997,0.09234000000000009,0.08218000000000003,0.09750000000000003,0.10248000000000002,0.07142000000000004,0.08514,0.08962000000000003,0.07998000000000005,0.07476000000000005,0.09918000000000005,0.10102,0.0827,0.05803999999999998,0.06982,0.07135999999999998,0.05922000000000005,0.07528000000000001,0.041200000000000014,0.04968000000000006,0.05234000000000005,0.05710000000000004,0.08106000000000002,0.06938
mean_isi,0.1057775,0.3174,0.09751555555555555,0.22009999999999996,0.07169692307692309,0.114115,,0.20449999999999996,0.19783000000000006,0.14284666666666668,0.087192,,0.15651600000000002,0.00990000000000002,0.085416,0.10109777777777779,0.14294400000000002,0.014539999999999997,0.15230400000000005,0.1047525,0.09959777777777777,0.0698123076923077,0.026800000000000157,0.09901777777777777,0.02194000000000007,0.1058,0.13471000000000002,,0.11006285714285714,0.28098666666666666,0.1347033333333333,0.14714333333333332,,0.016800000000000037,0.083924,0.14835999999999996,0.01759999999999995,0.15163666666666667,0.176416,0.207705,0.04724000000000006,0.11853000000000001,,0.010340000000000016,0.06030399999999999,0.15881999999999996,0.09186599999999999,0.0724353846153846,0.08607599999999997,0.09800888888888887,0.1285285714285714,0.09276199999999998
median_isi,0.11103000000000007,0.3174,0.10531999999999986,0.2884399999999999,0.07742000000000004,0.12260000000000004,,0.2026,0.19783000000000006,0.15227999999999997,0.10131000000000001,,0.23916000000000004,0.00990000000000002,0.10130000000000006,0.11914000000000002,0.16268000000000016,0.014539999999999997,0.23293999999999992,0.12273,0.11725999999999992,0.07298000000000004,0.026800000000000157,0.12124000000000001,0.02194000000000007,0.11696000000000006,0.1708900000000001,,0.14276,0.3564400000000001,0.14651999999999993,0.15053999999999995,,0.016800000000000037,0.08702000000000004,0.15997000000000006,0.01759999999999995,0.06435999999999997,0.19432000000000005,0.22946999999999995,0.04724000000000006,0.02359,,0.010340000000000016,0.050859999999999905,0.22565999999999997,0.09584999999999999,0.07634000000000007,0.09111000000000002,0.10570000000000013,0.1361,0.09605000000000002
stim_amp,140.0,140.0,100.0,390.0,100.0,160.0,340.0,119.99999237060547,300.0,140.0,110.0,260.0,200.0,280.0,100.0,150.0,130.0,300.0,170.0,100.0,150.0,80.0,300.0,119.99999237060547,320.0,130.0,100.0,220.0,119.99999237060547,220.0,100.0,150.0,190.0,170.0,100.0,180.0,110.0,70.0,170.0,160.0,150.0,130.0,230.0,190.0,59.999996185302734,90.0,130.0,80.0,160.0,150.0,140.0,150.0
threshold_v,-36.53125,-33.687503814697266,-29.656251907348633,-34.15625,-42.1875,-39.218753814697266,-30.625,-39.5,-40.468753814697266,-28.937501907348633,-37.0,-25.875001907348633,-32.15625,-29.03125,-39.25,-33.468753814697266,-38.718753814697266,-26.28125,-31.90625,-37.34375,-23.187501907348633,-41.531253814697266,-31.156251907348633,-39.46875,-34.4375,-35.0,-36.21875,-35.687503814697266,-43.40625,-32.21875,-29.700000762939453,-34.54375457763672,-25.875001907348633,-30.700000762939453,-37.89374923706055,-32.38750076293945,-36.39999771118164,-30.681251525878906,-33.83124923706055,-29.900001525878906,-38.74374771118164,-39.243751525878906,-33.781253814697266,-27.275001525878906,-49.83125305175781,-47.61250305175781,-34.28125,-39.58124923706055,-38.343753814697266,-34.29999923706055,-25.318750381469727,-29.90625
