,541549258,541557114,567754968,569835804,569860121,571511167,571640763,571732727,576110753,576118161,576134298,576140393,591317875,591337995,591399440,591411338,591422059,591442366,592470583,592518575,592532014,592536009,592544683,592558182,592585119,592592260,592598069,592598599,595572609,595583062,596036401,596049425,596052266,596053384,596069208,596891511,596892878,596894384,596894444,596898838,596917084,601940782,601958678,602165685,602234640,611616275,611630983,611926705,642862180,642864559,642867575,650074936,652075403,653034602,653040833,653804581,653825043,653825083,653854241,654180841,660494076,665694337,665711442,665713811,666155913,672184275,672299031,672646275,672650722,674613931,674615724,674636128,674643161,674660116,676464469,676983527,676983694,677060360,677060617,677088033,677094878,677099224,680581022,680581271,680581533,685767564,685806309,685814252,685815936,686078633,689300528,689306818,689309060,689312221,689323433,689354518,689360253,689370040,695494556,695496425,695503873,695509869,695510699,695510727,695517111,695521538,695531200,695531231,695538941,695543474,695546566,695557339,695574435,696106680,696109866,696111753,700798797,700821005,700826482,700843573,700862529,701072592,707828926,707833551,712882769,712887031,712889265,712892076,716918890,716929071,717075496,717087449,717094612,720795024,720795782,720828144,720828249,720828444,720834317,720838635,720845889
adapt,,,,,,0.03549376002529536,0.03305995821448703,,,0.12171661822529245,,,0.2918174077229833,,0.4200326542400252,0.03586283580159782,0.03975701910056543,0.07368601854504396,,,0.12434220465677065,0.4543856283802362,0.18731077185618042,0.32082278065934033,,,,,,0.04088319894061953,,,,,,0.058685922920152116,0.13591448311823753,0.058318564669601794,,,,0.35559835406152135,0.05429049981080356,0.03493744069122321,0.08131559095540243,,,0.26824557837560886,0.020164777687136915,0.04180679168895296,0.07283224452262321,0.06874489209560126,,0.13619049579650064,0.07890208921708451,0.0691058146750468,,0.04401739638381665,,,0.007609226165398405,0.054374756045829586,0.05332328077360279,0.035315691226633354,,,0.03698261798051327,0.07787036740270609,0.06275038292544192,0.07466503619290435,0.027190913452989664,0.23293614910314256,,,0.0799159410967153,,,0.0689305014325717,0.1420590585204487,,,,0.17672961662624634,0.09820883914479879,,0.11834913625122566,0.0852195508962192,0.032660599005040925,0.11642015998961205,0.9765083879803007,0.025516900131321317,0.31737174612471314,0.18201066667459814,0.06650942870983319,0.05439650448159975,0.3736791546589758,0.034837960104207116,0.1039435532814568,0.03795965102794595,0.15181815741167,,0.9584594561338747,0.04424062215926615,0.05086127634455387,0.08868542171915976,0.07724639576977087,0.13703758407502703,0.033290683074659266,0.04338303118669065,0.07895397310198632,0.0824799585133134,0.029716675029651064,,0.36139506915213154,0.1262236498148883,0.201051248357443,0.04013753018844719,0.06049623640925551,0.16490016441207891,0.04739721793924101,,0.07362842598530586,0.04883369659658826,0.0842458386063783,0.034113677853270775,0.08579992591070294,0.12620005830454623,0.05073077443921072,0.04616620180521141,0.03861978253803265,0.09389650797498375,0.09353079132078877,0.07102847316331927,,0.15786195614887083,0.09401455021041347,0.07316716431316267,0.1369957041816659,0.12969305193821504,0.07226025945177016,0.09483195665127848
avg_rate,1.0000200004000082,2.0000400008000163,1.0000200004000082,2.0000400008000163,1.0000200004000082,7.000140002800057,13.000260005200106,2.0000400008000163,1.0000200004000082,6.000120002400049,2.0000400008000163,1.0000200004000082,5.000100002000041,2.0000400008000163,4.000080001600033,15.000300006000122,8.000160003200065,6.000120002400049,2.0000400008000163,2.0000400008000163,8.000160003200065,4.000080001600033,8.000160003200065,6.000120002400049,1.0000200004000082,1.0000200004000082,1.0000200004000082,1.0000200004000082,1.0000200004000082,13.000260005200106,1.0000200004000082,1.0000200004000082,1.0000200004000082,1.0000200004000082,1.0000200004000082,8.000160003200065,3.0000600012000245,10.000200004000082,1.0000200004000082,2.0000400008000163,2.0000400008000163,5.000100002000041,8.000160003200065,9.000180003600073,11.00022000440009,1.0000200004000082,1.0000200004000082,5.000100002000041,7.000140002800057,8.000160003200065,5.000100002000041,11.00022000440009,1.0000200004000082,9.000180003600073,17.000340006800137,5.000100002000041,1.0000200004000082,9.000180003600073,2.0000400008000163,2.0000400008000163,31.00062001240025,6.000120002400049,9.000180003600073,8.000160003200065,2.0000400008000163,1.0000200004000082,11.00022000440009,17.000340006800137,8.000160003200065,8.000160003200065,10.000200004000082,5.000100002000041,2.0000400008000163,2.0000400008000163,11.00022000440009,2.0000400008000163,1.0000200004000082,9.000180003600073,7.000140002800057,2.0000400008000163,2.0000400008000163,1.0000200004000082,4.0000200001,5.0000250001249995,2.00001000005,5.000100002000041,7.000140002800057,11.00022000440009,7.000140002800057,3.0000600012000245,13.000260005200106,5.000100002000041,6.000120002400049,9.000180003600073,9.000180003600073,3.0000600012000245,9.000180003600073,11.00022000440009,10.000200004000082,8.000160003200065,2.0000400008000163,3.0000600012000245,9.000180003600073,6.000120002400049,7.000140002800057,6.000120002400049,7.000140002800057,13.000260005200106,8.000160003200065,8.000160003200065,7.000140002800057,12.000240004800098,2.0000400008000163,3.0000600012000245,9.000180003600073,3.0000600012000245,7.000140002800057,3.0000600012000245,11.00022000440009,4.000080001600033,2.0000400008000163,10.000200004000082,7.000140002800057,8.000160003200065,10.000200004000082,15.000300006000122,6.000120002400049,14.000280005600114,8.000160003200065,8.000160003200065,7.000140002800057,15.000300006000122,16.00032000640013,1.0000200004000082,5.000100002000041,6.000120002400049,6.000120002400049,4.000080001600033,4.000080001600033,10.000200004000082,13.000260005200106
first_isi,,0.012699999999999934,,0.4240600000000001,,0.10877999999999988,0.041160000000000085,0.008879999999999999,,0.06564000000000014,0.005879999999999885,,0.025539999999999896,0.7176200000000001,0.04811999999999994,0.031060000000000088,0.08620000000000005,0.11139999999999994,0.0559400000000001,0.019560000000000022,0.030080000000000107,0.0807199999999999,0.01214000000000004,0.009839999999999849,,,,,,0.03316000000000008,,,,,,0.06929999999999992,0.33142000000000005,0.047840000000000105,,0.3492599999999999,0.011319999999999997,0.010440000000000005,0.07879999999999998,0.07069999999999999,0.02436000000000016,,,0.025959999999999983,0.13717999999999986,0.07742000000000004,0.1666399999999999,0.03391999999999995,,0.01195999999999997,0.008840000000000181,0.1287999999999998,,0.06619999999999981,0.4300600000000001,0.07159999999999989,0.023119999999999807,0.11819999999999986,0.061699999999999866,0.08723999999999998,0.06834000000000007,,0.04854000000000003,0.007819999999999938,0.06245999999999996,0.055600000000000094,0.06655999999999995,0.06916000000000011,0.010019999999999918,0.007760000000000211,0.026860000000000106,0.3380400000000001,,0.04239999999999999,0.031120000000000037,0.056680000000000064,0.005599999999999827,,0.1499600000000001,0.10424999999999995,0.8023149999999999,0.11485999999999996,0.06455999999999995,0.057620000000000005,0.04692000000000007,0.008920000000000039,0.045619999999999994,0.009919999999999929,0.03187999999999991,0.05030000000000001,0.06484000000000001,0.006520000000000081,0.06772,0.02320000000000011,0.05820000000000003,0.01110000000000011,0.011379999999999946,0.016880000000000006,0.06215999999999999,0.12230000000000008,0.07323999999999997,0.09236,0.02967999999999993,0.040019999999999945,0.07434000000000007,0.05587999999999993,0.06651999999999991,0.04845999999999995,0.44920000000000004,0.010620000000000074,0.018300000000000205,0.006079999999999863,0.1022599999999998,0.37070000000000003,0.008460000000000134,0.2201200000000001,0.034559999999999924,0.04059999999999997,0.09041999999999994,0.058599999999999985,0.05779999999999985,0.007460000000000022,0.06241999999999992,0.02302000000000004,0.08230000000000004,0.08430000000000004,0.06113999999999997,0.008339999999999792,0.01110000000000011,,0.09441999999999995,0.08367999999999998,0.12108000000000008,0.17245999999999984,0.08064000000000004,0.03911999999999982,0.012820000000000054
isi_cv,,0.0,,0.0,,0.1270902894169401,0.19365526676448266,0.0,,0.3220810551820861,0.0,,0.5099500906414716,0.0,0.6018768846475395,0.21019890202111313,0.14848714745231323,0.1835137693603227,0.0,0.0,0.4778824436925101,0.7411680486381773,0.5261914292643,1.0664643674408005,,,,,,0.17832875525457842,,,,,,0.19550778010485495,0.13591448311823753,0.29568343863261554,,0.0,0.0,0.5669037099348608,0.17087529285033187,0.16578282705847613,0.2974120642738805,,,0.5017519723508715,0.06846379221538948,0.16114024941086494,0.16630697265782698,0.30034915988490873,,0.3561208637530239,0.536492244561735,0.1756268926435026,,0.1645129500468877,0.0,0.0,0.0850879846312245,0.13739244779659474,0.1840283864962329,0.12323051438545818,0.0,,0.16951546847210208,0.47728905905412394,0.19953461666206498,0.2371747745273141,0.12478802044754873,0.43200610568518666,0.0,0.0,0.3248110953136305,0.0,,0.24057971494193184,0.35008930552134915,0.0,0.0,,0.2842808988428838,0.21730917348554005,0.0,0.2457304179573427,0.25599014816825627,0.1472357255221682,0.29907289511133384,0.9765083879803007,0.13908969674448246,0.5531019512361418,0.4014749157260769,0.23155407109285597,0.2218174636383676,0.3736791546589758,0.15049166645492193,0.44011105418572344,0.15149393006447817,0.3751732944721841,0.0,0.9584594561338747,0.17036297354266083,0.14212800771849038,0.25892206655685057,0.19604966919688577,0.3523111221430245,0.18512834334921147,0.1577188242381656,0.2461215420315948,0.23598000067659283,0.1790069136089704,0.0,0.36139506915213154,0.4241806513170351,0.201051248357443,0.14629466064686467,0.06049623640925551,0.8003875898422456,0.11692374799620311,0.0,0.28186935947500896,0.1524769854780702,0.2615548843355309,0.15058316092461946,0.394969292589623,0.3172106921753096,0.21543663875832386,0.15724356493555652,0.14357967550814446,0.2693964060961903,0.548985752550997,0.44661296941608636,,0.3124124954413493,0.2457474285001832,0.18469119524409502,0.21769284227406374,0.6266487817934885,0.26383321093129797,0.4746663692910816
latency,0.1594,0.08563999999999994,0.08523999999999998,0.17701999999999996,0.14593999999999996,0.10202,0.033420000000000005,0.08909999999999996,0.07913999999999999,0.05105999999999988,0.057620000000000005,0.0480799999999999,0.06912000000000007,0.0831599999999999,0.05991999999999997,0.024519999999999875,0.07251999999999992,0.08556000000000008,0.12754,0.10211999999999999,0.036759999999999904,0.06532000000000004,0.053180000000000005,0.05902000000000007,0.36362000000000005,0.09284000000000003,0.06099999999999994,0.06752000000000002,0.04916000000000009,0.04905999999999988,0.06227999999999989,0.0935999999999999,0.06427999999999989,0.05712000000000006,0.08224000000000009,0.040240000000000054,0.14179999999999993,0.02957999999999994,0.15213999999999994,0.19920000000000004,0.05464000000000002,0.07196000000000002,0.06054000000000004,0.07957999999999998,0.045499999999999874,0.18459999999999988,0.10989999999999989,0.10870000000000002,0.08024000000000009,0.06357999999999997,0.06718000000000002,0.034599999999999964,0.06736000000000009,0.03917999999999999,0.0391999999999999,0.06048000000000009,0.07078000000000007,0.06312000000000006,0.09837999999999991,0.07918000000000003,0.017300000000000093,0.08844000000000007,0.06692000000000009,0.08396000000000003,0.04173999999999989,0.07678000000000007,0.05562,0.03937999999999997,0.07733999999999996,0.07055999999999996,0.05274000000000001,0.05593999999999988,0.05478000000000005,0.06159999999999988,0.05137999999999998,0.0517399999999999,0.03858000000000006,0.05249999999999999,0.06966000000000006,0.039919999999999956,0.04092000000000007,0.04913999999999996,0.05284,0.06231999999999993,0.06101500000000004,0.06299999999999994,0.05796000000000001,0.04166000000000003,0.04065999999999992,0.07113999999999998,0.06035999999999997,0.08366000000000007,0.08376000000000006,0.06606000000000001,0.03170000000000006,0.05549999999999988,0.08549999999999991,0.05827999999999989,0.07221999999999995,0.07905999999999991,0.07875999999999994,0.05596000000000001,0.08590000000000009,0.07139999999999991,0.07372000000000001,0.08752000000000004,0.10729999999999995,0.05933999999999995,0.06719999999999993,0.08489999999999998,0.07454000000000005,0.06709999999999994,0.023739999999999872,0.04251999999999989,0.06281999999999988,0.07444000000000006,0.09200000000000008,0.06976000000000004,0.06211999999999995,0.08007999999999993,0.041039999999999965,0.03592000000000006,0.07489999999999997,0.05936000000000008,0.055420000000000025,0.03966000000000003,0.044540000000000024,0.034399999999999986,0.10155999999999987,0.09363999999999995,0.04936000000000007,0.041160000000000085,0.03621999999999992,0.048920000000000075,0.07211999999999996,0.07328000000000001,0.05362,0.07234000000000007,0.042059999999999986,0.04760000000000009,0.05679999999999996
mean_isi,,0.012699999999999934,,0.4240600000000001,,0.14895,0.07500166666666667,0.008879999999999999,,0.18171600000000004,0.005879999999999885,,0.21070499999999998,0.7176200000000001,0.17193999999999998,0.0638157142857143,0.11312857142857144,0.16427999999999998,0.0559400000000001,0.019560000000000022,0.10605428571428573,0.28474,0.11729714285714286,0.13204399999999997,,,,,,0.07389833333333334,,,,,,0.12408857142857142,0.38355000000000006,0.1014511111111111,,0.3492599999999999,0.011319999999999997,0.20509,0.12972,0.11253250000000001,0.08492000000000002,,,0.19045,0.15188333333333334,0.12194,0.22802,0.092984,,0.10406499999999999,0.056211250000000004,0.18433999999999995,,0.11277999999999999,0.4300600000000001,0.07159999999999989,0.031821999999999996,0.16024399999999997,0.1057225,0.12425142857142855,0.06834000000000007,,0.086646,0.05699625,0.12141142857142857,0.11955142857142856,0.09623333333333332,0.21913000000000005,0.010019999999999918,0.007760000000000211,0.088096,0.3380400000000001,,0.10454749999999999,0.13331666666666664,0.056680000000000064,0.005599999999999827,,0.24916833333333335,0.16699375,0.8023149999999999,0.197965,0.13005666666666668,0.087758,0.13345666666666667,0.37971,0.075735,0.21741,0.15977199999999997,0.11049,0.1135525,0.01041000000000003,0.1003425,0.092978,0.09664,0.12911999999999998,0.011379999999999946,0.40635,0.10566999999999999,0.16676800000000003,0.14812666666666666,0.150364,0.13712333333333335,0.07106666666666667,0.11684285714285715,0.12329999999999999,0.13130333333333333,0.0773309090909091,0.44920000000000004,0.016630000000000034,0.10421250000000001,0.007610000000000006,0.14317,0.39457,0.084606,0.26016666666666666,0.034559999999999924,0.10680888888888887,0.13667666666666667,0.12760857142857143,0.09707111111111111,0.06688000000000001,0.15630799999999997,0.07398153846153847,0.12694,0.12647428571428573,0.15303333333333333,0.06279142857142857,0.06031466666666666,,0.19824999999999998,0.156448,0.18565199999999998,0.24255333333333332,0.21891333333333338,0.10202222222222221,0.07726499999999999
median_isi,,0.012699999999999934,,0.4240600000000001,,0.1567599999999999,0.07850999999999997,0.008879999999999999,,0.21120000000000005,0.005879999999999885,,0.26474,0.7176200000000001,0.16627999999999998,0.06742000000000004,0.11461999999999994,0.16645999999999983,0.0559400000000001,0.019560000000000022,0.14204000000000017,0.19809999999999994,0.15349999999999997,0.032280000000000086,,,,,,0.07904000000000011,,,,,,0.1304399999999999,0.38355000000000006,0.1110199999999999,,0.3492599999999999,0.011319999999999997,0.24724000000000002,0.13792000000000004,0.11797000000000002,0.09333000000000002,,,0.23956,0.15225,0.12846000000000002,0.24255000000000004,0.10809000000000013,,0.11204000000000003,0.06567,0.19973000000000007,,0.11943999999999999,0.4300600000000001,0.07159999999999989,0.032340000000000035,0.16777999999999982,0.10685999999999996,0.12960000000000016,0.06834000000000007,,0.09189999999999998,0.0670900000000001,0.12936000000000014,0.1323599999999998,0.10067999999999988,0.24877000000000005,0.010019999999999918,0.007760000000000211,0.09853,0.3380400000000001,,0.11670999999999987,0.15022000000000002,0.056680000000000064,0.005599999999999827,,0.28675499999999987,0.18647000000000002,0.8023149999999999,0.21923000000000004,0.1389499999999999,0.09084000000000003,0.14929999999999988,0.37971,0.07782,0.27988,0.1863999999999999,0.12042999999999993,0.11454999999999993,0.01041000000000003,0.10682999999999998,0.09877999999999998,0.10060000000000002,0.14837999999999996,0.011379999999999946,0.40635,0.11353000000000002,0.17745999999999995,0.16051000000000004,0.16368000000000005,0.15978000000000003,0.07238,0.12578,0.13948000000000005,0.14515,0.08117999999999981,0.44920000000000004,0.016630000000000034,0.12505999999999995,0.007610000000000006,0.14689000000000008,0.39457,0.05129000000000006,0.2665799999999998,0.034559999999999924,0.11699999999999999,0.14482000000000006,0.14345999999999992,0.1027800000000001,0.07805000000000006,0.18091999999999997,0.07916000000000012,0.13583999999999996,0.13414000000000015,0.17006,0.06309000000000009,0.07665999999999995,,0.22261000000000009,0.17588000000000004,0.19710000000000005,0.2553000000000001,0.17020000000000013,0.11538000000000004,0.09516000000000002
stim_amp,190.0,260.0,290.0,150.0,249.99998474121094,110.0,90.0,230.0,270.0,290.0,210.0,249.99998474121094,130.0,210.0,50.0,50.0,110.0,110.0,90.0,130.0,50.0,70.0,110.0,90.0,300.0,249.99998474121094,130.0,190.0,230.0,150.0,410.0,140.0,170.0,350.0,150.0,170.0,210.0,50.0,249.99998474121094,170.0,249.99998474121094,230.0,190.0,130.0,70.0,230.0,190.0,130.0,130.0,190.0,160.0,70.0,350.0,239.99998474121094,80.0,200.0,239.99998474121094,160.0,230.0,200.0,50.0,270.0,170.0,230.0,140.0,300.0,110.0,70.0,239.99998474121094,180.0,119.99999237060547,620.0,249.99998474121094,360.0,160.0,180.0,260.0,170.0,320.0,130.0,430.0,150.0,190.0,180.0,249.99998474121094,270.0,200.0,80.0,440.0,440.0,150.0,200.0,180.0,140.0,80.0,110.0,130.0,59.999996185302734,150.0,180.0,310.0,160.0,180.0,150.0,190.0,200.0,200.0,130.0,140.0,170.0,160.0,100.0,100.0,260.0,140.0,440.0,180.0,310.0,70.0,330.0,300.0,90.0,210.0,59.999996185302734,90.0,90.0,150.0,90.0,119.99999237060547,119.99999237060547,220.0,70.0,70.0,110.0,190.0,190.0,280.0,180.0,190.0,90.0,59.999996185302734
threshold_v,-35.34375,-39.5625,-47.343753814697266,-42.093753814697266,-29.218751907348633,-41.593753814697266,-43.21875,-43.125003814697266,-34.375,-37.3125,-38.656253814697266,-39.5,-54.687503814697266,-43.281253814697266,-34.500003814697266,-38.90625,-47.6875,-40.062503814697266,-42.093753814697266,-37.437503814697266,-34.0,-31.65625,-53.781253814697266,-46.062503814697266,-40.53125,-36.4375,-34.21875,-42.03125,-38.84375,-41.78125,-40.562503814697266,-49.21875,-46.781253814697266,-44.531253814697266,-53.53125,-43.5625,-39.437503814697266,-39.843753814697266,-34.21875,-34.906253814697266,-26.781251907348633,-43.906253814697266,-34.093753814697266,-39.8125,-39.65625,-36.0625,-34.656253814697266,-40.375,-38.78125,-38.343753814697266,-38.406253814697266,-42.093753814697266,-41.71875,-40.53125,-40.312503814697266,-44.875003814697266,-35.65625,-39.218753814697266,-39.218753814697266,-43.9375,-42.250003814697266,-34.906253814697266,-49.343753814697266,-36.59375,-37.531253814697266,-50.937503814697266,-37.781253814697266,-35.34375,-35.875,-37.781253814697266,-50.15625,-32.906253814697266,-36.562503814697266,-41.531253814697266,-40.968753814697266,-43.093753814697266,-36.187503814697266,-40.656253814697266,-43.21875,-40.6875,-38.250003814697266,-49.0625,-37.281253814697266,-41.46875,-38.90625,-32.906253814697266,-37.937503814697266,-38.312503814697266,-40.28125,-39.0,-31.000001907348633,-36.46875,-35.437503814697266,-30.281251907348633,-38.156253814697266,-37.531253814697266,-39.0,-31.281251907348633,-32.250003814697266,-38.28125,-39.65625,-42.468753814697266,-37.40625,-32.40625,-42.75,-28.59375,-36.250003814697266,-40.093753814697266,-36.75,-40.59375,-40.34375,-40.562503814697266,-34.406253814697266,-40.156253814697266,-33.1875,-29.59375,-39.78125,-39.96875,-37.90625,-37.937503814697266,-37.96875,-39.5625,-44.875003814697266,-25.28125,-41.531253814697266,-43.3125,-39.687503814697266,-39.687503814697266,-33.125003814697266,-39.5625,-42.65625,-20.156251907348633,-38.75,-44.03125,-39.46875,-42.65625,-32.84375,-29.656251907348633,-34.4375,-44.96875,-37.062503814697266
