,758305325,758306827,758311049,758311336,758312441,758319694,758323401,758523114,758662211,758704376,758763848,758785576,758816993,758834844,758834888,758967755,758996848,760409193,766793848,767061167,767160629,767415421,767422070
adapt,0.08732610696689054,0.05028580845534637,0.4992424422347065,0.08737887406002426,0.08014654130343264,0.03670149403395688,0.0402782531298165,0.2683545247772098,0.12816420827572064,,,0.28702373945472903,0.2886832752987441,0.08374233620002171,0.08119735089346686,0.38160636906295003,,0.04503390771567623,0.07688276645483108,0.29073360583516633,0.044760220895975464,,0.1965566714490576
avg_rate,11.00022000440009,12.000240004800098,4.000080001600033,6.000120002400049,9.000180003600073,12.000240004800098,9.000180003600073,3.0000600012000245,5.000100002000041,1.0000200004000082,1.0000200004000082,5.000100002000041,5.000100002000041,5.000100002000041,8.000160003200065,4.000080001600033,2.0000400008000163,16.00032000640013,7.000140002800057,4.000080001600033,6.000120002400049,2.0000400008000163,3.0000600012000245
first_isi,0.023299999999999987,0.032220000000000026,0.01200000000000001,0.10741999999999996,0.04081999999999997,0.03913999999999995,0.06716,0.19622000000000006,0.10977999999999999,,,0.016139999999999932,0.009999999999999898,0.10677999999999999,0.054299999999999904,0.025780000000000025,0.13432,0.021280000000000077,0.06506,0.10641999999999996,0.13056,0.008279999999999954,0.005600000000000049
isi_cv,0.3301292904933932,0.19833289873796325,0.6623973703405958,0.2106075082820052,0.2636666113409881,0.17895632181171206,0.14781510647812557,0.2683545247772098,0.2565849039312682,,,0.5640537364861516,0.5477925626952979,0.2552127403267052,0.2352865502761411,0.6600459630666135,0.0,0.2686598209054149,0.23618453229942943,0.4411421776746195,0.13266753029348533,0.0,0.1965566714490576
latency,0.03876000000000002,0.04820000000000002,0.048780000000000046,0.04710000000000003,0.036640000000000006,0.042100000000000026,0.05290000000000006,0.10333999999999999,0.08916000000000002,0.0817,0.06694,0.050000000000000044,0.07656000000000007,0.07852000000000003,0.046700000000000075,0.08242000000000005,0.07031999999999994,0.018959999999999977,0.08620000000000005,0.10916000000000003,0.08074000000000003,0.059880000000000044,0.04964000000000002
mean_isi,0.090206,0.07946545454545452,0.13491333333333333,0.170336,0.11769749999999998,0.08021636363636363,0.10674249999999998,0.26818999999999993,0.18534499999999995,,,0.18069499999999994,0.17568499999999995,0.18136999999999995,0.12175999999999998,0.2787066666666666,0.13432,0.06070799999999999,0.13678333333333328,0.2794866666666666,0.17299999999999996,0.008279999999999954,0.006969999999999976
median_isi,0.10323000000000004,0.08360000000000001,0.17089999999999994,0.17655999999999994,0.13159999999999988,0.08304,0.11197999999999991,0.26818999999999993,0.19583999999999996,,,0.20542999999999995,0.22581000000000007,0.19519999999999998,0.12836000000000003,0.35241999999999996,0.13432,0.06613999999999998,0.14845999999999993,0.34763999999999984,0.18166000000000004,0.008279999999999954,0.006969999999999976
stim_amp,50.0,130.0,180.0,160.0,70.0,140.0,110.0,130.0,130.0,280.0,190.0,170.0,190.0,160.0,140.0,130.0,160.0,80.0,180.0,249.99998474121094,190.0,290.0,170.0
threshold_v,-35.10000228881836,-36.95624923706055,-40.631248474121094,-36.01875305175781,-32.162498474121094,-39.974998474121094,-38.76250076293945,-48.025001525878906,-35.900001525878906,-35.29375457763672,-26.656251907348633,-41.98125457763672,-39.73125457763672,-41.94375228881836,-35.79375076293945,-37.181251525878906,-32.61250305175781,-38.45624923706055,-32.99374771118164,-35.91875457763672,-32.906253814697266,-43.281253814697266,-27.55000114440918
peak_v,45.32500457763672,46.73750305175781,51.13125228881836,44.45624923706055,55.60000228881836,48.32500076293945,47.35625076293945,46.39375305175781,51.60000228881836,54.35625457763672,63.162498474121094,44.45000457763672,42.08749771118164,35.82500457763672,44.275001525878906,50.38750076293945,55.44375228881836,36.03125,42.57500076293945,54.23750305175781,48.66875457763672,51.10000228881836,41.868751525878906
trough_v,-50.912498474121094,-51.38750457763672,-50.5625,-51.85000228881836,-50.46249771118164,-53.462501525878906,-53.056251525878906,-58.88125228881836,-52.843753814697266,-48.61874771118164,-41.92500305175781,-56.906253814697266,-47.6875,-55.80624771118164,-46.687503814697266,-54.35625457763672,-44.937503814697266,-51.556251525878906,-51.48750305175781,-49.79375457763672,-49.38750457763672,-52.687503814697266,-33.90625
fast_trough_v,-50.66250228881836,-49.500003814697266,-49.53750228881836,-46.587501525878906,-44.11249923706055,-53.26875305175781,-52.88750457763672,-58.750003814697266,-51.718753814697266,-43.45625305175781,-38.375,-56.78750228881836,-47.568748474121094,-55.45000457763672,-45.89999771118164,-49.01250457763672,-44.86874771118164,-50.66875457763672,-45.51250076293945,-49.23125457763672,-48.275001525878906,-52.64375305175781,-33.82500076293945
adp_v,,,,,,,,,,,,,,,,,,,,,,,
width,0.0013199999999999878,0.0009799999999999809,0.0011200000000000099,0.0010000000000000009,0.0012400000000000189,0.0008399999999999519,0.0008399999999999519,0.0010000000000000009,0.0008799999999999919,0.001080000000000081,0.0010000000000000009,0.0010200000000000209,0.0011800000000000699,0.0011600000000000499,0.0009200000000000319,0.001060000000000061,0.0009400000000000519,0.0013799999999999368,0.001060000000000061,0.0009599999999999609,0.001040000000000041,0.0010799999999999699,0.001060000000000061
upstroke_downstroke_ratio,4.7198201955228685,3.4147881081167917,3.573186825447022,3.2582584489483395,4.218710707416123,3.032599011448356,2.6509371993578026,3.635966308825207,2.948319534425309,3.143823383935406,3.326092470668787,3.30642874193397,3.5333826614569004,3.098719703475954,2.8378219321765843,3.920717223970379,2.9810367268445797,4.598815758281285,3.182936998224577,4.329066774955432,3.62010223793584,4.977973978685857,2.9781595597625485
