,adapt,adp_v,avg_rate,fast_trough_t,fast_trough_v,fi_fit_slope,first_isi,input_resistance,isi_cv,latency,mean_isi,median_isi,peak_t,peak_v,rheo_first_isi,rheobase_i,sag,stim_amp,tau,threshold_v,trough_t,trough_v,upstroke_downstroke_ratio,v_baseline,vm_for_sag,width
674636128,0.23293614910314256,,5.000100002000041,0.57934,-41.78125,0.05537745163505423,0.06916000000000011,30.781211331486702,0.43200610568518666,0.05593999999999988,0.21913000000000005,0.24877000000000005,0.5769599999999999,45.84375381469727,0.6721000000000001,570.0,0.032258998602628715,620.0,0.019182140330872267,-32.906253814697266,0.5795600000000001,-41.96875,2.96352315743998,-75.45562501387163,-80.53125762939453,0.0009799999999999807
674643161,,,2.0000400008000163,0.5939800000000001,-47.09375381469727,0.021951658250350455,0.01001999999999992,55.15609681606293,0.0,0.05478000000000005,0.01001999999999992,0.01001999999999992,0.5912999999999999,53.53125,0.01415999999999995,210.0,0.09421025216579436,249.9999847412109,0.014833697326133832,-36.56250381469727,0.59432,-47.21875,4.630837236619882,-64.185792189378,-71.0,0.001060000000000061
674660116,,,2.0000400008000163,0.6348,-50.12500381469727,0.031423115409180566,0.007760000000000211,51.09370872378349,0.0,0.06159999999999988,0.007760000000000211,0.007760000000000211,0.6326799999999999,47.40625381469727,,310.0,0.13167479634284973,360.0,0.016456082991995455,-41.53125381469727,0.71444,-59.40625381469727,3.5681466336464434,-72.72484676654524,-77.34375762939453,0.0008999999999999008
676464469,0.0799159410967153,,11.000220004400088,0.6345799999999999,-52.59375381469727,0.16250324640917635,0.026860000000000103,107.81238228082657,0.3248110953136305,0.05137999999999998,0.08809600000000001,0.09852999999999999,0.63252,51.03125381469727,0.81914,119.99999237060548,0.04411924257874489,160.0,0.0164804143821639,-40.96875381469727,0.6349199999999999,-52.84375381469727,2.9302095904780927,-73.87977600097656,-87.31250762939453,0.0008999999999999008
676983527,,,2.0000400008000163,0.6808000000000001,-54.43750381469727,0.11029632357353036,0.3380400000000001,94.68737989664078,0.0,0.0517399999999999,0.3380400000000001,0.3380400000000001,0.67882,45.0625,,140.0,0.01462720800191164,180.0,0.014324349131846634,-43.09375381469727,0.73034,-60.375,2.7127921412710845,-79.12839380900066,-89.78125762939453,0.0008200000000000429
676983694,,,1.0000200004000082,0.58186,-45.75000381469727,0.12857400005142972,,62.65636533498764,,0.038580000000000066,,,0.5800000000000001,54.0,,220.0,0.051353756338357925,260.0,0.009808464010114313,-36.18750381469727,0.6272399999999999,-48.96875,2.9142609872143908,-72.37111718314034,-80.28125,0.0008200000000000429
677060360,0.0689305014325717,,9.000180003600073,0.62462,-46.09375,0.127887173128078,0.042399999999999986,99.37499463558196,0.24057971494193184,0.052499999999999984,0.1045475,0.11670999999999987,0.62252,44.8125,0.5992,130.0,0.04244255647063255,170.0,0.0176169339499648,-40.65625381469727,0.6815399999999999,-51.375,2.9580549280389885,-75.91001749038695,-89.37500762939453,0.0008200000000000429
677060617,0.1420590585204487,,7.000140002800058,0.647,-51.31250381469727,0.09341504195353374,0.031120000000000037,47.031208872795105,0.35008930552134915,0.06966000000000007,0.13331666666666664,0.15022000000000002,0.6447799999999999,47.71875381469727,0.7340599999999999,280.0,0.0043615875765681275,320.0,0.012285161695100162,-43.21875,0.7155799999999999,-55.28125,3.3877373209156776,-80.5389699521272,-86.59375762939453,0.0008399999999999519
677088033,,,2.0000400008000163,0.6310199999999999,-52.68750381469727,0.12361359301028225,0.056680000000000064,113.75003308057785,0.0,0.03991999999999996,0.056680000000000064,0.056680000000000064,0.6293,40.59375,,90.0,0.1102999821305275,130.0,0.014561553532852359,-40.6875,0.66778,-57.93750381469727,2.618449032392672,-75.27150917053224,-90.15625762939452,0.0007800000000000028
677094878,,,2.0000400008000163,0.5638799999999999,-45.90625381469727,0.013246532205392998,0.005599999999999827,35.937480628490455,0.0,0.04092000000000007,0.005599999999999827,0.005599999999999827,0.5622799999999999,37.96875,,390.0,0.15033653378486633,430.0,0.012318189875933888,-38.25000381469727,0.6584800000000001,-51.71875381469727,2.6747033925645733,-70.16310219142748,-75.50000762939453,0.0007999999999999119
677099224,,,1.0000200004000082,0.5712999999999999,-57.75,0.08366833901675952,,92.50003844499588,,0.04913999999999996,,,0.56986,40.81250381469727,,119.99999237060548,0.24496842920780185,150.0,0.014720121017734716,-49.0625,0.63012,-62.87500381469727,3.4237969233777474,-73.21232386997768,-83.40625762939453,0.0007000000000001451
680581022,0.17672961662624634,,4.0000200001,0.6415549999999999,-50.53125381469727,0.1214291785744642,0.1499600000000001,106.40639811754228,0.2842808988428838,0.05284,0.2491683333333333,0.2867549999999999,0.6394899999999999,40.31250381469727,,150.0,0.028626637533307082,190.0,0.015335878082216644,-37.28125381469727,0.6802600000000001,-52.09375,2.4483233396277955,-76.74297887628728,-89.90625,0.0008349999999999191
680581271,0.0982088391447988,,5.000025000125,0.6728049999999999,-55.21875381469727,0.003832771777099319,0.10424999999999997,87.03109622001648,0.21730917348554005,0.062319999999999924,0.16699375,0.18647,0.671035,46.40625,,140.0,0.038191936910152435,180.0,0.008425261054678009,-41.46875,0.7110000000000001,-57.53125381469727,2.679202353083504,-85.3923102484809,-96.93750762939452,0.0007500000000000284
680581533,,,2.00001000005,0.6698350000000001,-54.37500381469727,0.011339153395509205,0.8023149999999999,75.46859234571455,0.0,0.061015000000000034,0.8023149999999999,0.8023149999999999,0.667705,45.875,,210.0,0.002162250690162182,249.9999847412109,0.013665404074102643,-38.90625,0.7046250000000001,-59.06250381469727,2.8567906727592187,-81.01221357073102,-90.15625762939452,0.0008399999999999519
685767564,0.11834913625122565,,5.000100002000041,0.6496999999999999,-44.03125,0.09387342281423236,0.11485999999999995,81.56234771013258,0.2457304179573427,0.06299999999999993,0.197965,0.21923000000000006,0.6472600000000001,57.1875,,230.0,0.008791830390691755,270.0,0.0174949217996549,-32.906253814697266,0.7016399999999999,-47.43750381469727,3.577728152046652,-69.07533616286058,-77.90625,0.0009600000000000721
685806309,0.0852195508962192,,7.000140002800058,0.6087400000000001,-50.03125381469727,0.07193257505405927,0.06455999999999995,107.03136026859283,0.2559901481682563,0.05796000000000001,0.13005666666666668,0.1389499999999999,0.6066,51.06250381469727,,160.0,0.0344097837805748,200.0,0.02085143352964684,-37.93750381469727,0.6089600000000001,-50.31250381469727,3.882540380451706,-70.48136138916016,-82.71875,0.0009400000000001627
685814252,0.032660599005040925,,11.000220004400088,0.9341,-51.4375,0.15429178869911336,0.05762000000000001,238.12487721443176,0.1472357255221682,0.04166000000000003,0.087758,0.09084000000000003,0.9319799999999999,45.53125,,29.99999809265137,0.02019380033016205,80.0,0.028387347664284437,-38.31250381469727,0.9661,-56.50000381469727,3.0596321490860614,-61.82124996185303,-89.37500762939453,0.0008600000000000829
685815936,0.11642015998961205,,7.000140002800058,0.5532999999999999,-50.46875381469727,0.034698968965450716,0.046920000000000066,32.96874836087227,0.29907289511133384,0.04065999999999992,0.13345666666666667,0.14929999999999988,0.55002,50.28125381469727,0.07904,400.0,0.18847408890724185,440.0,0.0203725360190959,-40.28125,0.5540400000000001,-51.03125381469727,5.2753982182966555,-66.85570907592772,-71.84375,0.0010999999999998786
686078633,0.9765083879803008,,3.0000600012000245,0.655,-50.34375,0.06428700119350005,0.008920000000000039,132.10926949977878,0.9765083879803008,0.07113999999999998,0.37971,0.37971,0.6532,38.50000381469727,,400.0,0.0477154441177845,440.0,0.01429889396493564,-39.0,0.71906,-54.21875381469727,2.640292710684913,-83.57720264635589,-98.96875,0.0008799999999999918
689300528,0.02551690013132132,,13.000260005200104,0.7008800000000001,-48.96875,0.11638163797758712,0.04562,141.56241714954373,0.13908969674448246,0.060359999999999976,0.075735,0.07782,0.69848,46.56250381469727,0.22299999999999984,110.0,0.023430578410625458,150.0,0.01934822881180937,-31.000001907348636,0.7012,-49.03125381469727,2.40196208475188,-70.49717066838191,-88.78125,0.00099999999999989
689306818,0.31737174612471314,,5.000100002000041,0.71008,-47.18750381469727,0.07514873627632397,0.009919999999999929,88.59363198280334,0.5531019512361418,0.08366000000000008,0.21741,0.27988,0.7077399999999999,34.15625,,160.0,0.05056575313210488,200.0,0.022768731314149988,-36.46875,0.8617799999999999,-52.50000381469727,2.535891347914099,-74.40714488309972,-85.28125,0.0011999999999998678
689309060,0.18201066667459811,,6.000120002400049,0.81596,-47.18750381469727,0.07845791985154056,0.031879999999999915,97.18745946884157,0.4014749157260769,0.08376000000000006,0.15977199999999994,0.1863999999999999,0.8137000000000001,39.68750381469727,,140.0,0.026787281036376957,180.0,0.021299596139505828,-35.437503814697266,0.9025200000000001,-50.96875,2.5615487742846335,-74.3860522183505,-86.625,0.001060000000000061
689312221,0.06650942870983319,,9.000180003600073,0.7057599999999999,-46.4375,0.10689868969793193,0.05030000000000001,162.5000685453415,0.231554071092856,0.06606000000000001,0.11049,0.12042999999999993,0.7037800000000001,48.5625,,100.0,0.02891810610890388,140.0,0.025178490727621287,-30.281251907348636,0.7437600000000001,-47.65625381469727,2.439458640350959,-72.27215067545573,-91.12500762939452,0.0008799999999999918
689323433,0.05439650448159975,,9.000180003600073,0.6796,-54.34375381469727,0.1271454000742136,0.06484000000000001,183.43761563301086,0.2218174636383676,0.03170000000000006,0.11355250000000001,0.11454999999999993,0.6774800000000001,49.50000381469727,,40.0,0.03032494336366653,80.0,0.029882027430840705,-38.15625381469727,0.6798,-54.43750381469727,2.7367575485055906,-54.94707038185813,-74.43750762939453,0.0009000000000001228
689354518,0.3736791546589758,,3.0000600012000245,0.7235199999999999,-48.28125381469727,0.05620550367211725,0.006520000000000081,117.34382063150406,0.3736791546589758,0.05549999999999988,0.01041000000000003,0.01041000000000003,0.7210399999999999,52.34375381469727,0.013140000000000152,70.0,0.17201270163059235,110.0,0.0229023766842877,-37.53125381469727,0.7237600000000001,-48.37500381469727,4.760359157810531,-63.415915320901306,-77.62500762939453,0.001000000000000112
689360253,0.034837960104207116,,9.000180003600073,0.8445199999999999,-57.62500381469727,0.1250025134017095,0.06772,128.74984741210938,0.15049166645492193,0.08549999999999991,0.1003425,0.10682999999999998,0.8423,45.78125,0.4965799999999998,90.0,0.011508995667099951,130.0,0.019036763982373646,-39.0,0.8447,-57.84375381469727,2.6216071887899237,-79.70758870442708,-95.31250762939452,0.000920000000000032
689370040,0.1039435532814568,,11.000220004400088,0.7778799999999999,-42.71875381469727,0.1279437339098049,0.02320000000000011,270.00004053115845,0.4401110541857233,0.05827999999999989,0.09297799999999999,0.09877999999999998,0.7737399999999999,51.81250381469727,0.03638000000000008,20.0,0.1006215438246727,59.99999618530274,0.046911891444491774,-31.281251907348636,0.7788999999999999,-43.28125381469727,5.393234545945494,-53.8801492544321,-89.25000762939453,0.0014399999999998858
695494556,0.03795965102794595,,10.000200004000082,0.7036199999999999,-48.90625,0.13571700005428675,0.05820000000000002,138.1249576807022,0.15149393006447814,0.07221999999999995,0.09664,0.10060000000000002,0.7014600000000001,47.50000381469727,0.31732000000000005,110.0,0.02125284075737,150.0,0.021406661329284208,-32.250003814697266,0.7038399999999999,-49.03125381469727,2.801085868958232,-75.39132621071555,-91.59375762939452,0.0008799999999999918
695496425,0.15181815741167,,8.000160003200065,0.78254,-46.90625,0.11124253492821794,0.01110000000000011,106.24999552965164,0.3751732944721841,0.07905999999999991,0.12911999999999998,0.14837999999999996,0.7803199999999999,42.75,,140.0,0.03042760863900185,180.0,0.022994119508689858,-38.28125,0.94314,-53.34375381469727,2.8564336714430163,-76.35949429598722,-88.59375,0.001040000000000152
695503873,,,2.0000400008000163,0.6668799999999999,-49.90625381469727,0.050914856417232805,0.011379999999999946,57.96867236495018,0.0,0.07875999999999994,0.011379999999999946,0.011379999999999946,0.66398,53.90625,,260.0,0.05754518136382102,310.0,0.020819882013636028,-39.65625,0.8751,-56.81250381469727,5.035658032445535,-72.07355454388787,-79.0,0.0011200000000000099
695509869,0.9584594561338748,,3.0000600012000245,0.6283000000000001,-55.28125,0.07714439687004543,0.016880000000000006,109.06253755092621,0.9584594561338748,0.05596000000000001,0.40635,0.40635,0.62608,44.90625,,119.99999237060548,0.1593678742647171,160.0,0.020921213128771286,-42.46875381469727,0.7156600000000001,-58.9375,3.656432137489642,-70.83873401988636,-83.31250762939453,0.0010200000000000207
695510699,0.04424062215926615,,9.000180003600073,0.71062,-53.09375381469727,0.03189129841822353,0.062159999999999986,107.03136026859283,0.17036297354266086,0.08590000000000009,0.10567,0.11353000000000002,0.7084600000000001,51.00000381469727,0.36052,140.0,0.01668205484747887,180.0,0.017142197912947917,-37.40625,0.7109800000000001,-53.34375381469727,3.1063949375449167,-80.62776743570963,-93.15625762939452,0.000920000000000032
695510727,0.05086127634455387,,6.000120002400049,0.7652399999999999,-44.40625381469727,0.12613888641409193,0.12230000000000008,157.96886384487155,0.14212800771849038,0.07139999999999991,0.16676800000000006,0.17745999999999995,0.76308,49.18750381469727,,110.0,0.045087162405252464,150.0,0.0226454809524487,-32.40625,0.7972999999999999,-48.96875,3.0122819572402046,-71.77904451810397,-91.00000762939452,0.0008799999999999918
695517111,0.08868542171915976,,7.000140002800058,0.7335,-55.03125,0.12730059615119865,0.07323999999999997,103.74996066093443,0.25892206655685057,0.07372000000000001,0.14812666666666666,0.16051000000000004,0.73146,45.875,,150.0,0.018709618598222733,190.0,0.022668869295970118,-42.75,0.7755000000000001,-57.00000381469727,3.0801415742621674,-81.3202770778111,-93.28125762939452,0.0008399999999999519
695521538,0.07724639576977088,,6.000120002400049,0.7416,-40.75,0.09482948133652801,0.09236,138.90616595745087,0.19604966919688574,0.08752000000000004,0.150364,0.16368000000000005,0.7396,54.21875381469727,,160.0,0.01129347737878561,200.0,0.02820536462364177,-28.59375,0.7955800000000001,-41.50000381469727,3.0686807485551637,-70.58249605618991,-86.37500762939453,0.0008799999999999918
695531200,0.13703758407502706,,7.000140002800058,0.78068,-49.21875,0.0941961977547861,0.029679999999999932,72.96870648860931,0.3523111221430245,0.10729999999999996,0.13712333333333335,0.15978000000000006,0.7785,50.5625,0.4758,160.0,0.01496266294270754,200.0,0.017160165337666518,-36.25000381469727,0.8477999999999999,-51.78125381469727,3.8059617132679606,-81.26696222478694,-91.46875,0.001040000000000152
695531231,0.03329068307465926,,13.000260005200104,0.66282,-47.84375,0.14070962554410266,0.040019999999999945,138.59377801418304,0.18512834334921147,0.05933999999999995,0.07106666666666668,0.07238,0.6607000000000001,52.3125,0.3031200000000001,90.0,0.01228002831339836,130.0,0.01900963879420612,-40.09375381469727,0.6631,-48.15625381469727,2.7520753377033307,-72.70020548502605,-90.53125,0.0008399999999999519
695538941,0.04338303118669065,,8.000160003200065,0.7372000000000001,-50.40625,0.14553862505821547,0.07434000000000007,120.78120559453964,0.1577188242381656,0.06719999999999993,0.11684285714285715,0.12578,0.7347600000000001,43.43750381469727,0.6632600000000001,100.0,0.04602901637554169,140.0,0.018754401551596724,-36.75,0.7802,-55.00000381469727,2.6500318411329378,-74.55420112609862,-89.59375,0.0010200000000000207
695543474,0.07895397310198632,,8.000160003200065,0.99316,-52.5625,0.06422722596711347,0.05587999999999993,117.03135818243028,0.2461215420315948,0.08489999999999998,0.1233,0.13948000000000005,0.9909,43.90625381469727,,130.0,0.02004384249448776,170.0,0.019316843703360332,-40.59375,1.0626200000000001,-56.81250381469727,2.9952705563466884,-81.78481140136721,-94.34375,0.0009400000000001627
695546566,0.0824799585133134,,7.000140002800058,0.6786000000000001,-55.09375381469727,0.08513101158656898,0.06651999999999991,112.96870559453964,0.23598000067659286,0.07454000000000005,0.13130333333333333,0.14515,0.6762199999999999,42.53125,,119.99999237060548,0.0001595086941961199,160.0,0.02720294125452,-40.34375,0.6789799999999999,-55.31250381469727,3.2644763204475744,-74.52797190348308,-88.40625762939453,0.0009600000000000721
695557339,0.02971667502965106,,12.000240004800098,0.8938200000000001,-53.78125381469727,0.17950595779366374,0.04845999999999995,158.75011682510373,0.1790069136089704,0.06709999999999994,0.0773309090909091,0.08117999999999981,0.8917999999999999,36.625,0.5260400000000001,59.99999618530274,0.005793703719973564,100.0,0.02229000222954137,-40.56250381469727,0.94484,-55.09375381469727,2.6846627858331766,-74.58247222900391,-94.00000762939452,0.0009400000000001627
695574435,,,2.0000400008000163,0.5463399999999999,-49.75000381469727,-0.03750074961762801,0.4492,73.12505692243577,0.0,0.023739999999999872,0.4492,0.4492,0.5440400000000001,44.5,0.5621400000000001,59.99999618530274,0.12039761245250702,100.0,0.023004859969621698,-34.406253814697266,0.5463600000000001,-49.81250381469727,3.2292418679633634,-46.89328727722168,-58.90625381469727,0.001000000000000112
696106680,0.3613950691521315,,3.0000600012000245,0.5634999999999999,-54.875,0.07026002589017301,0.010620000000000074,68.59374791383743,0.3613950691521315,0.042519999999999884,0.016630000000000034,0.016630000000000034,0.5610999999999999,53.125,0.011419999999999986,220.0,0.06588998436927795,260.0,0.016221246389136308,-40.15625381469727,0.5635600000000001,-54.93750381469727,4.523450604139701,-68.19065322875977,-75.96875762939453,0.00099999999999989
696109866,0.1262236498148883,,9.000180003600073,0.6050800000000001,-45.81250381469727,0.07349284916732818,0.0183000000000002,210.9375,0.4241806513170351,0.06281999999999988,0.1042125,0.12505999999999995,0.6029199999999999,48.5,0.06357999999999997,100.0,0.005556023214012384,140.0,0.03152160827787818,-33.1875,0.60524,-45.84375381469727,3.0744101639732118,-64.84877510070801,-83.18750762939453,0.00091999999999981
696111753,0.20105124835744298,,3.0000600012000245,0.61216,-38.75,0.037106004226207384,0.006079999999999863,57.343672960996635,0.20105124835744298,0.07444000000000006,0.0076100000000000065,0.0076100000000000065,0.61032,52.84375381469727,0.006120000000000125,400.0,0.045163292437791824,440.0,0.022631069050093846,-29.59375,0.6122000000000001,-38.81250381469727,3.549827351348819,-66.92175709117542,-73.5,0.0009399999999999408
700798797,0.040137530188447186,,7.000140002800058,0.84704,-47.9375,0.09196612503678647,0.1022599999999998,138.43746483325958,0.14629466064686467,0.09200000000000008,0.14317,0.14689000000000008,0.8431799999999999,34.406253814697266,,140.0,0.00492753554135561,180.0,0.02442618972896893,-39.78125,0.9167,-53.46875381469727,4.273377691608116,-79.43171899968928,-93.0,0.0016400000000000858
700821005,0.06049623640925551,,3.0000600012000245,0.69512,-51.15625381469727,0.07688553432372629,0.3707,55.937498807907104,0.06049623640925551,0.06976000000000004,0.39457,0.39457,0.69276,48.25,,270.0,0.08438574522733687,310.0,0.016855665262095032,-39.96875,0.75352,-57.90625,3.644339555979796,-76.32025909423828,-83.625,0.000920000000000032
700826482,0.16490016441207891,,11.000220004400088,0.8184799999999999,-42.4375,0.1275025490615441,0.008460000000000134,247.3437488079071,0.8003875898422456,0.06211999999999995,0.084606,0.051290000000000065,0.81494,51.00000381469727,0.010459999999999914,29.99999809265137,0.07581896334886551,70.0,0.038340491375307706,-37.90625,0.8188199999999999,-42.65625,5.784649066147332,-69.3311028113732,-99.71875762939452,0.0013799999999999366
700843573,0.04739721793924101,,4.000080001600033,0.6775399999999999,-48.0,0.05842222107600047,0.2201200000000001,47.81265184283257,0.11692374799620313,0.08007999999999993,0.26016666666666666,0.2665799999999998,0.6743600000000001,55.15625381469727,,290.0,0.05525767430663109,330.0,0.016574729967803375,-37.93750381469727,0.76488,-51.06250381469727,4.388620783377397,-70.66888936360677,-76.40625762939453,0.0012399999999999078
700862529,,,2.0000400008000163,0.55616,-47.43750381469727,0.049354440975031034,0.034559999999999924,55.62515184283257,0.0,0.041039999999999965,0.034559999999999924,0.034559999999999924,0.55274,57.46875381469727,,260.0,0.17326000332832334,300.0,0.022561190453858064,-37.96875,0.5566800000000001,-47.59375381469727,5.9868498643970565,-60.79373741149902,-67.90625,0.0012600000000000386
701072592,0.07362842598530586,,10.000200004000082,0.58636,-53.09375381469727,0.12500250005000108,0.04059999999999997,215.056836605072,0.28186935947500896,0.03592000000000006,0.10680888888888887,0.117,0.5825,47.09375381469727,0.08806000000000003,50.0,0.06003424525260925,90.0,0.031254598908926616,-39.5625,0.58704,-53.40625381469727,5.2088040737062515,-61.70233208792551,-77.12500762939453,0.0013999999999999568
707828926,0.04883369659658826,-54.0,7.000140002800058,0.6531199999999999,-55.00000381469727,0.10948494731039624,0.09041999999999993,75.15617460012436,0.1524769854780702,0.07489999999999998,0.13667666666666667,0.14482000000000006,0.6509,39.34375381469727,0.55888,170.0,0.03353193774819374,210.0,0.015566257077729831,-44.87500381469727,0.6937,-58.0625,2.8482860999993,-86.25008392333984,-97.0,0.0008399999999999519
707833551,0.0842458386063783,,8.000160003200065,0.91078,-36.28125,0.1485743987203663,0.058599999999999985,257.1093142032624,0.2615548843355309,0.05936000000000007,0.12760857142857146,0.14345999999999992,0.9074399999999999,56.81250381469727,,20.0,0.07381494343280792,59.99999618530274,0.04603707043656717,-25.28125,1.03246,-43.15625,3.919123542504527,-50.11387171064104,-79.3125,0.0010799999999999699
712882769,0.034113677853270775,,10.000200004000082,0.84036,-56.84375381469727,0.18152536963782756,0.05779999999999985,168.74983906745908,0.15058316092461946,0.055420000000000025,0.09707111111111112,0.1027800000000001,0.83826,43.59375381469727,,50.0,0.05444665253162384,90.0,0.01916587928765709,-41.53125381469727,0.88802,-62.34375381469727,2.7395237412849527,-79.87914510873648,-99.25,0.0007599999999998719
712887031,0.08579992591070294,,15.000300006000122,0.6050199999999999,-51.53125,0.21964725008785893,0.007460000000000022,156.25010430812839,0.39496929258962293,0.03966000000000003,0.06688000000000001,0.07805000000000006,0.6031199999999999,38.81250381469727,0.02550000000000008,50.0,0.2191045582294464,90.0,0.023773157992028542,-43.3125,0.60524,-51.78125381469727,3.655432018949576,-64.6644418889826,-83.90625762939453,0.0009399999999999408
712889265,0.12620005830454625,,6.000120002400049,0.6214599999999999,-50.46875381469727,0.13740380348504067,0.06241999999999993,121.56260758638382,0.3172106921753096,0.04454000000000002,0.15630799999999995,0.18092,0.6198600000000001,42.00000381469727,,100.0,0.22621847689151764,150.0,0.0165658703311372,-39.68750381469727,0.6603600000000001,-52.84375381469727,2.8039652158827924,-64.32301510081571,-77.00000762939453,0.0006800000000000138
712892076,0.050730774439210716,,14.000280005600116,0.6550600000000001,-49.03125381469727,0.1979329527418951,0.02302000000000004,187.6562386751175,0.21543663875832386,0.03439999999999998,0.07398153846153847,0.07916000000000012,0.6530199999999999,24.031251907348636,0.5070399999999999,40.0,0.18272453546524048,90.0,0.024887203217366868,-39.68750381469727,0.7036199999999999,-53.37500381469727,2.77281275027582,-61.17789493907582,-82.46875762939453,0.0008400000000001738
716918890,0.046166201805211415,,8.000160003200065,0.8801200000000001,-48.09375,0.1085736090743222,0.08230000000000004,148.59370887279508,0.15724356493555652,0.10155999999999987,0.12694,0.13583999999999996,0.87744,40.25000381469727,,80.0,0.02270088903605938,119.99999237060548,0.026628012268200208,-33.125003814697266,0.93942,-51.375,2.556865653805376,-74.4211441040039,-92.5,0.0009799999999999807
716929071,0.03861978253803265,,8.000160003200065,0.7523599999999999,-52.18750381469727,0.12285960978070927,0.08430000000000004,147.81250059604642,0.14357967550814446,0.09363999999999996,0.12647428571428573,0.13414000000000015,0.7502599999999999,37.71875,0.5098799999999999,80.0,0.011417682282626629,119.99999237060548,0.028662113754353107,-39.5625,0.8196399999999999,-55.75,2.4805279788866827,-78.43803558349609,-96.87500762939452,0.0008399999999999519
717075496,0.09389650797498376,,7.000140002800058,0.6300600000000001,-51.34375381469727,0.11000220004400084,0.06113999999999997,66.87507778406143,0.2693964060961903,0.04936000000000007,0.15303333333333333,0.17006,0.6278600000000001,39.84375381469727,,180.0,0.16566260159015656,220.0,0.015902907760457382,-42.65625,0.70678,-55.28125,3.1055453964478863,-70.74660034179688,-79.59375762939453,0.0010199999999997988
717087449,0.09353079132078876,,15.000300006000122,0.6380399999999999,-24.781251907348636,0.16395439787054455,0.008339999999999792,320.1560974121094,0.548985752550997,0.041160000000000085,0.06279142857142858,0.06309000000000009,0.6346799999999999,61.46875381469727,0.01089999999999991,29.99999809265137,0.09179161489009856,70.0,0.03086467352811548,-20.156251907348636,0.6380399999999999,-24.781251907348636,4.1883752483406065,-57.30000305175781,-96.59375,0.0013000000000000787
717094612,0.07102847316331927,,16.00032000640013,0.8172999999999999,-46.15625381469727,0.128666366042205,0.01110000000000011,189.06265497207642,0.4466129694160864,0.03621999999999992,0.06031466666666666,0.07665999999999995,0.8140399999999999,53.00000381469727,0.02144000000000013,29.99999809265137,0.10299234092235564,70.0,0.021135063852789217,-38.75,0.8183799999999999,-46.65625,4.614729770624042,-62.45637893676758,-87.125,0.0012199999999999989
720795024,,,1.0000200004000082,0.6570400000000001,-58.53125381469727,0.11526546320400093,,96.87503427267076,,0.04892000000000008,,,0.6544000000000001,34.656253814697266,,70.0,0.06986519694328308,110.0,0.014115735142300872,-44.03125,0.7493000000000001,-66.21875762939453,2.3572782843618096,-83.18205915178571,-99.03125762939452,0.00095999999999985
720795782,0.15786195614887086,,5.000100002000041,0.7010799999999999,-53.71875381469727,0.08643030003457211,0.09441999999999996,76.09367370605469,0.3124124954413493,0.07211999999999996,0.19825,0.22261000000000009,0.6987800000000001,47.71875381469727,,150.0,0.03635784611105919,190.0,0.019557649119093457,-39.46875,0.7809999999999999,-58.75000381469727,3.6919978451330366,-74.16192488236861,-83.34375,0.0009400000000001627
720828144,0.09401455021041348,,6.000120002400049,0.6784399999999999,-50.34375,0.09571620003828647,0.08367999999999998,79.76569980382921,0.2457474285001832,0.07328000000000001,0.156448,0.17588000000000004,0.6760200000000001,42.31250381469727,0.6131199999999999,150.0,0.07359388470649719,190.0,0.018022705817474567,-42.65625,0.7375,-56.28125381469727,2.8191087092564797,-79.7682388305664,-91.375,0.0008799999999999918
720828249,0.07316716431316267,,6.000120002400049,0.5907600000000001,-43.375,0.07857299512672014,0.12108000000000008,77.65628397464751,0.18469119524409505,0.05362000000000001,0.185652,0.19710000000000005,0.58816,55.25000381469727,,239.9999847412109,0.1241661012172699,280.0,0.02421213345805521,-32.84375,0.6232599999999999,-46.00000381469727,2.9001133101388183,-67.75668080647786,-78.25000762939453,0.0009799999999999807
720828444,0.1369957041816659,,4.000080001600033,0.6881200000000001,-44.1875,0.0885732000354293,0.17245999999999986,162.6562774181366,0.2176928422740637,0.07234000000000007,0.2425533333333333,0.2553000000000001,0.6852799999999999,50.25,,140.0,0.027164392173290253,180.0,0.02111123319837926,-29.656251907348636,0.7353000000000001,-49.00000381469727,3.21508787860364,-72.62015075683594,-86.96875762939453,0.001060000000000061
720834317,0.12969305193821504,,4.000080001600033,0.5840399999999999,-46.65625,0.11398533055406873,0.08064000000000003,107.6563596725464,0.6266487817934885,0.04205999999999999,0.21891333333333335,0.17020000000000013,0.5821799999999999,46.96875,,150.0,0.19454683363437653,190.0,0.013449372327210857,-34.4375,0.6282800000000001,-50.0,2.5828268169388973,-75.37065569559735,-89.96875762939453,0.0008200000000000429
720838635,0.07226025945177016,,10.000200004000082,0.7194799999999999,-49.50000381469727,0.1592423152810882,0.03911999999999982,139.06249403953552,0.263833210931298,0.04760000000000009,0.1020222222222222,0.11538000000000005,0.7164599999999999,19.75,,50.0,0.06264842301607132,90.0,0.016964628200917674,-44.96875,0.79976,-61.15625381469727,2.716871566916021,-79.52941949026925,-97.87500762939452,0.0012199999999999989
720845889,0.09483195665127847,,13.000260005200104,0.97694,-43.65625381469727,0.13071689839208167,0.012820000000000055,205.4688632488251,0.4746663692910816,0.05679999999999996,0.07726499999999999,0.09516000000000002,0.9731200000000001,51.87500381469727,0.018219999999999903,20.0,0.016412978991866112,59.99999618530274,0.03318328872325109,-37.06250381469727,0.97836,-44.68750381469727,5.640541299831948,-69.39932505289714,-96.40625,0.0013600000000000279
