,adapt,avg_rate,first_isi,isi_cv,latency,mean_isi,median_isi,stim_amp,threshold_v,peak_v,trough_v,fast_trough_v,adp_v,width,upstroke_downstroke_ratio,peak_t,fast_trough_t,trough_t,rheo_first_isi,v_baseline,rheobase_i,fi_fit_slope,sag,vm_for_sag,input_resistance,tau
602234640,0.08131559095540243,11.000220004400088,0.02436000000000016,0.2974120642738805,0.045499999999999874,0.08492000000000002,0.09333000000000002,70.0,-39.65625,41.37500381469727,-55.06250381469727,-51.28125,,0.00124000000000013,5.876869970985208,0.71482,0.7181,1.3903,,-65.31938750168374,29.99999809265137,0.16746802521586704,0.1175788938999176,-96.28125,288.34766149520874,0.03999048040213369
611616275,,1.0000200004000082,,,0.18459999999999988,,,230.0,-36.0625,51.84375,-50.78125381469727,-49.09375381469727,-45.96875381469727,0.0006999999999999228,3.1492064618357336,0.7667999999999999,0.76864,0.8137399999999999,0.56274,-73.8656843085038,190.0,0.07394087292499295,0.017477555200457573,-84.03125762939453,86.58860623836517,0.021313342955753583
611630983,,1.0000200004000082,,,0.10989999999999987,,,190.0,-34.656253814697266,49.50000381469727,-49.4375,-48.03125,,0.0007399999999999629,2.8424276432244064,0.7143200000000001,0.7159399999999999,0.7721199999999999,0.5251399999999999,-73.21908968970891,140.0,0.06796366876620978,0.02443050593137741,-87.18750762939453,129.81776893138883,0.02526867888343924
611926705,0.2682455783756089,5.000100002000041,0.025959999999999983,0.5017519723508715,0.10870000000000002,0.19045,0.23956,130.0,-40.375,41.34375381469727,-56.53125381469727,-52.09375,,0.0011200000000000099,3.430003837253319,0.7776000000000001,0.7802399999999999,0.8889600000000001,,-72.42272455552045,90.0,0.10064324402871518,0.042784977704286575,-89.65625762939453,147.26562798023227,0.03874410139658019
642862180,0.020164777687136915,7.000140002800058,0.13717999999999986,0.06846379221538948,0.08024000000000009,0.15188333333333334,0.15225,130.0,-38.78125,38.56250381469727,-56.3125,-56.09375381469727,,0.0009799999999999807,3.1264647184837435,1.44672,1.44894,1.44926,,-64.35719062542093,90.0,0.10347045492168287,0.03743065521121025,-77.375,109.37496274709702,0.026163347415296904
642864559,0.04180679168895296,8.000160003200065,0.07742000000000004,0.16114024941086494,0.06357999999999997,0.12194,0.12846000000000002,190.0,-38.34375381469727,48.62500381469727,-55.125,-52.90625381469727,,0.0009799999999999807,3.706304686555205,0.6999199999999999,0.7021,0.75766,,-74.3322275797526,130.0,0.09057558200344336,0.031686533242464066,-87.09375762939453,112.49999701976776,0.02462415131420861
642867575,0.07283224452262321,5.000100002000041,0.1666399999999999,0.16630697265782698,0.06718000000000003,0.22802,0.24255000000000004,160.0,-38.40625381469727,45.3125,-54.59375381469727,-50.875,,0.0012800000000001699,3.9983103376442646,0.65378,0.6568799999999999,0.7280399999999999,,-66.01339054107666,119.99999237060548,0.06846843321093785,0.13895978033542633,-78.625,112.10937052965164,0.02864538350045317
650074936,0.06874489209560126,11.000220004400088,0.03391999999999995,0.30034915988490873,0.034599999999999964,0.092984,0.10809000000000013,70.0,-42.09375381469727,33.375003814697266,-53.15625381469727,-52.875,,0.0016799999999999038,4.449212358394044,0.5892200000000001,0.59348,0.59396,0.19391999999999987,-58.74829959869385,29.99999809265137,0.2000039953115348,0.12819665670394895,-81.84375762939453,203.125,0.02948419264519487
652075403,,1.0000200004000082,,,0.06736000000000009,,,350.0,-41.71875,40.4375,-62.28125381469727,-55.53125381469727,,0.0009399999999999408,3.3766601123497693,0.6207600000000001,0.6231599999999999,0.6859,,-76.5541751568134,310.0,-1.7262914967286852e-18,0.14579561352729795,-82.21875,49.53136295080185,0.017331491267673645
653034602,0.13619049579650064,9.000180003600073,0.01195999999999997,0.3561208637530239,0.03917999999999999,0.104065,0.11204000000000004,239.9999847412109,-40.53125,49.28125,-51.81250381469727,-51.6875,,0.000920000000000032,3.8193687291761176,0.5980800000000001,0.6003399999999999,0.6005799999999999,0.21775999999999995,-71.94988795689174,200.0,-0.018373861872597017,0.10418562591075896,-81.31250762939453,70.93746215105055,0.018299292345493032
653040833,0.07890208921708451,17.000340006800133,0.008840000000000181,0.536492244561735,0.0391999999999999,0.05621125,0.06567,80.0,-40.31250381469727,45.375,-49.125,-48.96875,,0.001000000000000112,4.072077110157797,0.62026,0.6227600000000001,0.6230199999999999,0.009600000000000051,-67.17733764648439,40.0,0.20000402082283456,0.05323182791471481,-91.12500762939452,199.68752562999725,0.022486267993046115
653804581,0.0691058146750468,5.000100002000041,0.1287999999999998,0.1756268926435026,0.06048000000000009,0.18433999999999995,0.19973000000000007,200.0,-44.87500381469727,42.96875381469727,-58.34375381469727,-53.50000381469727,,0.00099999999999989,3.1217799072706933,0.6425399999999999,0.6448,0.7168800000000001,,-77.12523651123047,160.0,0.1240024846883638,0.04840861633419991,-87.46875,91.09371155500412,0.01840465334789169
653825043,,1.0000200004000082,,,0.07078000000000008,,,239.9999847412109,-35.65625,48.90625,-52.34375381469727,-49.15625381469727,,0.0009399999999999408,3.0309898696170987,0.66214,0.66442,0.7134799999999999,,-77.50175539652506,200.0,0.07785869811856612,0.017850831151008606,-86.96875762939453,80.93760907649994,0.015130031411514571
653825083,0.04401739638381665,9.000180003600073,0.06619999999999981,0.1645129500468877,0.06312000000000006,0.11277999999999999,0.11944,160.0,-39.21875381469727,43.68750381469727,-52.21875381469727,-51.03125381469727,-49.71875381469727,0.0007199999999998319,2.6347629819132767,0.6280600000000001,0.6299600000000001,0.66452,0.26437999999999984,-73.99608688354492,119.99999237060548,0.14733117505801482,0.10012166947126387,-89.65625762939453,127.03125178813934,0.022298417450286042
653854241,,2.0000400008000163,0.4300600000000001,0.0,0.09837999999999993,0.4300600000000001,0.4300600000000001,230.0,-39.21875381469727,32.0,-55.56250381469727,-50.96875,,0.0011999999999998678,3.1318666147218908,0.7666,0.7695399999999999,0.8317399999999999,,-75.21740188598633,190.0,0.07250145002900057,0.03235254436731338,-86.4375,97.96874970197678,0.02555295713616279
654180841,,2.0000400008000163,0.07159999999999989,0.0,0.07918000000000003,0.07159999999999989,0.07159999999999989,200.0,-43.9375,47.53125,-59.28125381469727,-56.28125381469727,,0.0009799999999999807,3.754306945615372,0.67296,0.6754600000000001,0.7630600000000001,,-78.88212738037109,160.0,0.07548539217763296,0.006633982062339783,-90.03125,103.90609502792358,0.026644391095405232
660494076,0.007609226165398404,31.00062001240025,0.02311999999999981,0.0850879846312245,0.01730000000000009,0.031822,0.032340000000000035,50.0,-42.25000381469727,41.625,-61.96875,-61.00000381469727,,0.0010599999999998386,2.432626861541175,0.7023599999999999,0.7048800000000001,0.7060599999999999,0.17964000000000002,-65.31661262512208,10.0,0.3866191067897188,0.07750887423753737,-99.21875762939452,377.81256437301636,0.0234345165474326
665694337,0.054374756045829586,6.000120002400049,0.11819999999999985,0.13739244779659476,0.08844000000000007,0.16024399999999994,0.16777999999999982,270.0,-34.906253814697266,52.43750381469727,-50.03125381469727,-48.03125,,0.0009600000000000721,3.4545384437691276,0.7420800000000001,0.74428,0.7925,0.68394,-76.80438553659539,230.0,0.1133534507001874,0.024623706936836243,-85.21875762939453,72.34378904104233,0.012586816575564557
665711442,0.05332328077360279,9.000180003600073,0.06169999999999986,0.1840283864962329,0.06692000000000009,0.1057225,0.10685999999999997,170.0,-49.34375381469727,35.5,-65.125,-62.5,,0.0010200000000000207,3.216786170025096,0.7884599999999999,0.79074,0.84754,0.6957399999999999,-87.87670551646839,130.0,0.1548460288577499,0.018437381833791733,-100.37500762939452,93.90628337860107,0.02113320623527024
665713811,0.035315691226633354,8.000160003200065,0.08723999999999997,0.12323051438545818,0.08396000000000002,0.12425142857142855,0.12960000000000016,230.0,-36.59375,45.78125,-52.40625,-49.59375381469727,-48.25,0.000980000000000203,3.008855717686952,0.7005600000000001,0.7027399999999999,0.74702,0.39354,-80.62108968098958,190.0,0.10821645004328656,0.050025109201669686,-90.4375,81.40628784894945,0.011937319464305615
666155913,,2.0000400008000163,0.06834000000000008,0.0,0.04173999999999989,0.06834000000000008,0.06834000000000008,140.0,-37.53125381469727,43.9375,-50.43750381469727,-48.78125381469727,,0.001100000000000101,3.0058560685924807,0.59842,0.6013200000000001,0.6465000000000001,,-65.52775435014205,100.0,0.09184394214200073,0.15557949244976044,-79.65625,134.68749821186066,0.020347053575680025
672184275,,1.0000200004000082,,,0.07678000000000007,,,300.0,-50.93750381469727,33.125003814697266,-68.59375762939453,-64.03125,,0.001100000000000101,3.4172508500199728,0.67032,0.67292,0.72668,,-87.35009574890137,260.0,0.02856502888450922,0.103511281311512,-94.87500762939452,62.499847263097756,0.0171519733006071
672299031,0.03698261798051327,11.000220004400088,0.048540000000000035,0.16951546847210208,0.05562,0.086646,0.09189999999999998,110.0,-37.78125381469727,47.87500381469727,-52.84375381469727,-52.53125381469727,,0.0008799999999999918,3.1682331586589063,0.7250000000000001,0.72682,0.7683399999999999,0.41081999999999996,-72.41638310750325,70.0,0.14124647975193008,0.1500103920698166,-92.93750762939452,171.25000059604642,0.020060439448805284
672646275,0.07787036740270609,17.000340006800133,0.007819999999999938,0.477289059054124,0.03937999999999997,0.05699625,0.0670900000000001,70.0,-35.34375,49.53125,-38.03125,-37.90625,,0.0012199999999999989,4.003741177160491,0.6341399999999999,0.63734,0.63758,0.009679999999999913,-65.06089505282316,29.99999809265137,0.17643209871496582,0.0462145172059536,-97.96875762939452,263.5937333106994,0.03137591418634792
672650722,0.06275038292544192,8.000160003200065,0.06245999999999996,0.19953461666206496,0.07733999999999996,0.12141142857142855,0.12936000000000014,239.9999847412109,-35.875,46.53125381469727,-51.21875,-47.0625,-46.40625,0.0008399999999999519,2.7255153721615515,0.6714199999999999,0.67384,0.7190399999999999,0.33773999999999993,-80.88601303100586,200.0,0.07780327800074124,0.04436367005109787,-88.96875,64.84375149011612,0.01667787954657688
674613931,0.07466503619290435,8.000160003200065,0.055600000000000094,0.2371747745273141,0.07055999999999996,0.11955142857142854,0.1323599999999998,180.0,-37.78125381469727,47.40625381469727,-53.4375,-53.28125,,0.0007999999999999119,3.050943486682816,0.6552199999999999,0.6571799999999999,0.6573599999999999,,-78.03318557739256,140.0,0.10560556038706988,0.026793129742145545,-91.12500762939452,104.374997317791,0.01833084628370716
674615724,0.027190913452989664,10.000200004000082,0.06655999999999995,0.12478802044754872,0.05274000000000001,0.09623333333333332,0.10067999999999988,119.99999237060548,-50.15625,21.46875190734864,-66.15625,-62.00000381469727,,0.0008000000000001339,2.174529506011766,0.6132599999999999,0.6151599999999999,0.6370600000000001,0.34752000000000005,-82.2943099975586,80.0,0.12357391139643505,0.037122838199138634,-99.6875,99.3751510977745,0.033585920939004664
674636128,0.23293614910314256,5.000100002000041,0.06916000000000011,0.43200610568518666,0.05593999999999988,0.21913000000000005,0.24877000000000005,620.0,-32.906253814697266,45.84375381469727,-41.96875,-41.78125,,0.0009799999999999807,2.96352315743998,0.5769599999999999,0.57934,0.5795600000000001,0.6721000000000001,-75.45562501387163,570.0,0.05537745163505423,0.03225899860262872,-80.53125762939453,30.781211331486702,0.019182140330872267
