,adapt,avg_rate,first_isi,isi_cv,latency,mean_isi,median_isi,stim_amp,threshold_v,peak_v,trough_v,fast_trough_v,adp_v,width,upstroke_downstroke_ratio,peak_t,fast_trough_t,trough_t,rheo_first_isi,v_baseline,rheobase_i,fi_fit_slope,sag,vm_for_sag,input_resistance,tau
692296799.0,-0.003599327188411638,10.000200004000082,0.09770000000000012,0.06265698454330246,0.05699999999999994,0.09443555555555556,0.09324,210.0,-30.531251907348636,30.03125,-49.78125,-46.31250381469727,,0.0011799999999999589,3.833140137107656,1.28892,1.29366,1.3007600000000001,,-69.16287909613715,170.0,0.15214590038005182,0.0264756977558136,-84.21875762939453,126.71886384487152,0.010070128481769722
692300498.0,0.15686619451087586,7.000140002800058,0.024299999999999992,0.8643749725185147,0.041919999999999964,0.046263333333333316,0.02788999999999997,130.0,-33.03125,40.4375,-43.96875381469727,-43.875,,0.0006800000000000138,3.0645188181359084,0.6560600000000001,0.65764,0.65778,,-72.53446515401205,90.0,0.1817150494264811,0.08025052398443222,-95.00000762939452,185.46874821186063,0.011018268548045558
692300636.0,0.1959349060466478,8.000160003200065,0.02615999999999996,0.8875271741961737,0.03638000000000008,0.1103,0.05400000000000005,119.99999237060548,-38.84375,37.71875,-49.50000381469727,-48.87500381469727,,0.0005399999999999848,2.073658949730114,0.62354,0.62476,0.66598,,-66.86739584115836,80.0,0.2516638222996525,0.1151573285460472,-101.4375,267.78501272201544,0.018951607509617087
692309268.0,-0.0011398730925546393,15.000300006000122,0.06267999999999985,0.07774123882255493,0.10772000000000004,0.06091428571428571,0.06027000000000005,230.0,-32.031253814697266,18.5,-48.12500381469727,-46.21875381469727,,0.001400000000000068,3.425276850826022,1.1555600000000001,1.16076,1.167,0.2181,-75.53541107177735,190.0,0.2385762000954304,0.0434902161359787,-86.3125,94.53124552965164,0.005550259846300747
692309940.0,0.03524311154603537,16.00032000640013,0.03426000000000018,0.2577983988789629,0.0364199999999999,0.06299066666666668,0.06044000000000005,70.0,-32.5625,40.00000381469727,-53.31250381469727,-53.21875381469727,,0.000540000000000207,1.7859574809268164,0.77552,0.7767,0.77674,,-61.52084045410156,29.99999809265137,0.3857219963395153,0.1009749472141266,-91.25,242.65624582767487,0.02556073423031593
692310663.0,0.06744822807902387,22.000440008800176,0.006580000000000029,0.5072922562762845,0.0295399999999999,0.04451238095238096,0.04679999999999995,59.99999618530274,-42.06250381469727,32.625,-55.90625,-55.75,,0.0005399999999999848,1.896831878852168,0.6647799999999999,0.6660200000000001,0.66608,0.03532000000000002,-67.8282230922154,20.0,0.3567928467279108,0.11071309447288513,-100.59375,377.81232595443726,0.027747183151129003
692314766.0,0.00530894482778701,30.000600012000245,0.027619999999999974,0.12106637424696355,0.01507999999999998,0.03237448275862069,0.032140000000000064,200.0,-32.5625,24.218751907348636,-42.96875381469727,-40.00000381469727,,0.0010200000000000207,2.7876163588401863,0.7222999999999999,0.7256,0.7313399999999999,0.15442,-67.27322514851889,160.0,0.3094848672183297,0.04621047154068947,-85.34375762939453,145.46886086463928,0.006206729101785328
692470904.0,,2.0000400008000163,0.029400000000000093,0.0,0.020079999999999883,0.029400000000000093,0.029400000000000093,110.0,-38.53125,32.593753814697266,-55.78125381469727,-55.50000381469727,,0.0007200000000000539,2.6354976171996998,0.5779799999999999,0.5798399999999999,0.5802400000000001,,-72.01016553243002,70.0,0.37857900015143175,0.08447762578725815,-96.84375762939452,244.68764662742612,0.014377976704393782
692498211.0,0.07520475273066751,8.000160003200065,0.034820000000000066,0.2804015498788893,0.033279999999999976,0.06269428571428573,0.06022000000000016,150.0,-35.65625,30.1875,-58.43750381469727,-58.28125381469727,,0.000540000000000207,1.6910641954867505,0.5828,0.5839399999999999,0.58406,,-73.03472290039062,110.0,0.4035795001614319,0.03381877765059471,-92.00000762939452,167.49991476535797,0.017462466568603154
692528669.0,0.06660363261377816,4.000080001600033,0.02507999999999999,0.13187457878513734,0.017279999999999962,0.0307466666666667,0.03282000000000007,170.0,-30.656251907348636,21.25,-57.93750381469727,-57.68750381469727,,0.00048000000000003606,1.6707178699345973,0.5304,0.5316399999999999,0.5319799999999999,,-68.86176300048828,130.0,0.4967841292309716,0.07938728481531143,-88.15625,169.21874880790708,0.010882569404069186
692565557.0,0.0095684334486287,20.000400008000163,0.038899999999999935,0.1048079328697475,0.02902000000000005,0.048402105263157885,0.04959999999999986,110.0,-40.03125,18.000001907348633,-59.5,-58.0625,,0.0007599999999998719,2.477448543265687,0.5971199999999999,0.59924,0.6027199999999999,,-71.55069033304852,70.0,0.32391952186869816,0.11727356165647508,-101.68750762939452,276.2500047683716,0.023364031075282628
692635606.0,0.032019588397655244,22.000440008800176,0.010700000000000154,0.5368753621098239,0.015639999999999876,0.04618285714285714,0.047520000000000014,80.0,-38.34375381469727,14.500000953674315,-45.43750381469727,-45.3125,,0.0009400000000001627,3.0433845578398837,0.57104,0.57344,0.5736399999999999,0.40018000000000004,-64.3801284790039,40.0,0.4035794997916314,-0.0013046447420492768,-98.4375,278.4374952316284,0.012452526634884284
692675937.0,,2.0000400008000163,0.01303999999999994,0.0,0.017220000000000013,0.01303999999999994,0.01303999999999994,140.0,-40.375,23.937501907348636,-56.18750381469727,-51.46875381469727,,0.0005199999999998539,2.4163162226569868,0.5383199999999999,0.53962,1.1353799999999998,,-71.25067952473958,100.0,0.03509482946051167,0.2884895801544189,-95.28125762939452,198.28124344348907,0.012580308931933192
