,653195941.0,653196359.0,653199987.0,653203361.0,653232374.0,653289801.0,653326186.0,653326966.0,653327067.0,653327513.0,653327546.0,653677436.0,653699672.0,653744562.0,653795917.0,653832102.0,654294107.0,654337478.0,654356514.0,654407470.0,654669793.0,654689557.0,654704107.0,655120196.0,656147268.0,656149874.0,656151146.0,656156755.0,656165888.0,656426563.0,656427633.0,656449594.0,656564790.0,656705176.0,656705216.0,656705665.0,656706125.0,656718798.0,656718838.0,656721986.0,656722097.0,656839029.0,656841831.0,656857860.0,656859150.0,656859689.0,656860694.0,656863406.0,656880843.0,656896838.0,656900237.0,656901504.0,656901554.0,656912028.0,656948954.0,656971837.0,656977580.0,656977690.0,656990595.0,656993846.0,657033914.0,657039903.0
adapt,0.4659342634841736,0.15213147560248644,0.014238225690201348,,0.11265934283747898,0.0021356079125836266,0.00259793645748412,0.001201330733574889,,0.0035040551402749625,0.05619554229774434,0.011545154338488838,,,0.06604851602803488,0.10035419126329038,-0.020155263045892133,0.2650883579848745,-0.047312860269659904,-0.010087478643698095,0.2784865247911251,0.0151802169261757,,0.08351775131952374,0.0823581752238874,,0.021150920213532376,,0.20706743029260094,,,0.05134585705853264,,,0.23468549920944914,0.13252789411435967,0.004809715153205749,0.04722686959226431,,0.025661727820213573,0.017613100477780867,0.30647607129088134,,0.021336309024582417,,,,0.1016759937532528,0.33038978468841323,0.08036466152685162,0.0010951583156101079,0.3335492334946984,0.15656257871344026,0.3356336260978681,0.02183064079576379,0.2477360477576996,0.185537038723007,0.11079720146515822,0.09012589015590992,0.0726695356654871,0.06471214030930736,0.01584169483530775
avg_rate,5.000100002000041,12.000240004800098,26.000520010400212,1.0000200004000082,11.00022000440009,77.00154003080063,62.0012400248005,47.000940018800385,2.0000400008000163,101.00202004040082,9.000180003600073,14.000280005600114,2.0000400008000163,2.0000400008000163,17.000340006800137,3.0000600012000245,20.000400008000163,6.000120002400049,7.000140002800057,7.000140002800057,7.000140002800057,16.00032000640013,2.0000400008000163,7.000140002800057,9.000180003600073,2.0000400008000163,29.000580011600235,2.0000400008000163,4.000080001600033,1.0000200004000082,2.0000400008000163,15.000300006000122,2.0000400008000163,2.0000400008000163,5.000100002000041,7.000140002800057,44.00088001760036,9.000180003600073,2.0000400008000163,33.00066001320027,16.00032000640013,6.000120002400049,2.0000400008000163,42.00084001680034,1.0000200004000082,2.0000400008000163,2.0000400008000163,5.000100002000041,5.000100002000041,15.000300006000122,74.0014800296006,4.000080001600033,11.00022000440009,3.0000600012000245,20.000400008000163,6.000120002400049,5.000100002000041,6.000120002400049,13.000260005200106,15.000300006000122,15.000300006000122,10.000200004000082
first_isi,0.016000000000000014,0.009579999999999922,0.02296000000000009,,0.020059999999999967,0.010720000000000063,0.013880000000000114,0.02068000000000003,0.027579999999999938,0.0050200000000000244,0.03285999999999989,0.05596000000000001,0.028980000000000006,0.013400000000000079,0.006359999999999921,0.01523999999999992,0.04275999999999991,0.028059999999999974,0.1802600000000001,0.14227999999999996,0.025599999999999845,0.045619999999999994,0.046540000000000026,0.06966000000000006,0.015959999999999974,0.25668,0.013439999999999896,0.031400000000000095,0.04045999999999994,,0.020580000000000043,0.026839999999999975,0.047819999999999974,0.11312000000000011,0.03272000000000008,0.0726199999999999,0.019419999999999993,0.017679999999999918,0.008039999999999825,0.01214000000000004,0.0480799999999999,0.027220000000000022,0.06515999999999988,0.008020000000000138,,0.021360000000000046,0.0208600000000001,0.0036199999999999566,0.024540000000000006,0.005980000000000096,0.011239999999999917,0.013840000000000074,0.016639999999999988,0.021179999999999977,0.03415999999999997,0.03600000000000003,0.01970000000000005,0.009579999999999922,0.011260000000000048,0.02173999999999987,0.03258000000000005,0.09133999999999998
isi_cv,1.4025334464099877,1.9028821742862743,0.15583549745852399,,2.2733456908315954,0.08922194334347418,0.1416773409315054,0.16692850959490627,0.0,0.23686902526069886,0.26290161604282736,0.07613053301067993,0.0,0.0,0.48479909557371537,0.10035419126329038,0.44558059929290206,0.8902759892403473,0.1802052137631321,0.061862779598385195,1.114820158139278,0.09770326916810482,0.0,0.24848872910818715,1.2085054414350083,0.0,0.3045922808518686,0.0,0.33099521806101406,,0.0,0.3339281156996855,0.0,0.0,0.6503555310109461,0.4399605690823087,0.1641888127871348,0.2377159899585515,0.0,0.3365690133749085,0.16311090753408555,0.7916980276807801,0.0,0.5091620387977905,,0.0,0.0,0.2392264037223632,1.0529728796103959,1.7913039547644407,0.1312269221861101,0.6500590664928594,1.0621847729941443,0.3356336260978681,0.24238163497920462,0.7250816564643208,0.4406639488479434,0.304951865445859,1.658710261133541,0.9903676485321327,0.6747912183965785,0.18367342592961874
latency,0.011319999999999997,0.01868000000000003,0.013719999999999954,0.013479999999999936,0.01855999999999991,0.010559999999999903,0.007819999999999938,0.007919999999999927,0.03269999999999995,0.005239999999999911,0.023900000000000032,0.030399999999999983,0.033600000000000074,0.008559999999999901,0.008499999999999952,0.007279999999999953,0.01195999999999997,0.01639999999999997,0.09661999999999993,0.10148000000000001,0.015800000000000036,0.028899999999999926,0.010159999999999947,0.010019999999999918,0.022380000000000067,0.009879999999999889,0.008280000000000065,0.012199999999999989,0.015740000000000087,0.00653999999999999,0.0174399999999999,0.023700000000000054,0.03986000000000001,0.06787999999999994,0.03605999999999998,0.02063999999999999,0.039080000000000004,0.017759999999999998,0.006860000000000088,0.005879999999999885,0.04830000000000001,0.010680000000000023,0.010099999999999998,0.012599999999999945,0.011260000000000048,0.00985999999999998,0.017199999999999882,0.02872000000000008,0.016019999999999923,0.011519999999999975,0.008199999999999985,0.011859999999999982,0.01961999999999997,0.014040000000000052,0.017919999999999936,0.0129999999999999,0.016100000000000003,0.010240000000000027,0.013539999999999885,0.011700000000000044,0.009979999999999878,0.011679999999999913
mean_isi,0.16249000000000002,0.08711090909090907,0.0378136,,0.088274,0.012906842105263161,0.01454032786885246,0.019893913043478265,0.027579999999999938,0.0078546,0.0453875,0.07043076923076923,0.028980000000000006,0.013400000000000079,0.020600000000000007,0.016940000000000066,0.016232631578947363,0.189676,0.13431333333333337,0.13478,0.14424,0.06360666666666667,0.046540000000000026,0.13642666666666667,0.07482,0.25668,0.03357571428571428,0.031400000000000095,0.06595333333333331,,0.020580000000000043,0.06317857142857142,0.047819999999999974,0.11312000000000011,0.067805,0.15588333333333335,0.022219069767441858,0.026294999999999985,0.008039999999999825,0.030522500000000008,0.05986,0.181528,0.06515999999999988,0.02391317073170732,,0.021360000000000046,0.0208600000000001,0.004884999999999973,0.086615,0.03129428571428572,0.013552602739726026,0.030466666666666642,0.09593,0.03188000000000002,0.05024842105263158,0.17920800000000003,0.03553499999999998,0.016968000000000004,0.075505,0.06711285714285713,0.060518571428571435,0.10485555555555555
median_isi,0.03869,0.01645999999999992,0.037679999999999936,,0.02146999999999999,0.013149999999999995,0.014520000000000088,0.019569999999999865,0.027579999999999938,0.007770000000000055,0.04074,0.07136000000000009,0.028980000000000006,0.013400000000000079,0.018329999999999957,0.016940000000000066,0.013519999999999976,0.09519999999999995,0.12816000000000005,0.13059999999999994,0.07826,0.06512000000000007,0.046540000000000026,0.14588,0.04965000000000008,0.25668,0.03143999999999991,0.031400000000000095,0.06362000000000001,,0.020580000000000043,0.062429999999999986,0.047819999999999974,0.11312000000000011,0.04797999999999991,0.13205,0.021560000000000024,0.02587000000000006,0.008039999999999825,0.03151000000000004,0.05856000000000017,0.1338999999999999,0.06515999999999988,0.02163999999999988,,0.021360000000000046,0.0208600000000001,0.0046199999999999575,0.03893000000000002,0.007909999999999973,0.013440000000000119,0.019259999999999833,0.07035000000000002,0.03188000000000002,0.04747999999999997,0.1048,0.030529999999999946,0.017980000000000107,0.03023000000000009,0.03958000000000006,0.04880999999999991,0.09553999999999996
stim_amp,140.0,110.0,100.0,239.99998474121094,230.0,249.99998474121094,489.9999694824219,239.99998474121094,100.0,420.0,110.0,190.0,140.0,400.0,59.999996185302734,59.999996185302734,270.0,140.0,249.99998474121094,220.0,100.0,80.0,130.0,160.0,90.0,160.0,90.0,170.0,190.0,100.0,110.0,80.0,340.0,150.0,80.0,70.0,440.0,200.0,180.0,100.0,110.0,90.0,130.0,140.0,170.0,140.0,170.0,100.0,90.0,119.99999237060547,390.0,70.0,80.0,180.0,110.0,180.0,70.0,80.0,100.0,90.0,119.99999237060547,170.0
threshold_v,-44.375003814697266,-47.281253814697266,-42.03125,-36.84375,-36.500003814697266,-35.218753814697266,-27.812501907348633,-29.062501907348633,-42.28125,-44.406253814697266,-29.406251907348633,-37.0,-45.46875,-31.781251907348633,-41.875,-40.718753814697266,-37.34375,-39.40625,-29.968751907348633,-34.250003814697266,-38.59375,-36.250003814697266,-37.40625,-40.21875,-48.593753814697266,-33.843753814697266,-35.625003814697266,-44.09375,-31.65625,-52.0,-46.937503814697266,-34.46875,-34.625,-33.1875,-39.71875,-45.437503814697266,-24.218751907348633,-36.125,-39.750003814697266,-39.15625,-39.71875,-46.281253814697266,-51.031253814697266,-37.031253814697266,-34.031253814697266,-38.1875,-31.1875,-38.500003814697266,-37.531253814697266,-42.03125,-30.46875,-38.406253814697266,-47.031253814697266,-39.09375,-39.65625,-39.031253814697266,-32.3125,-40.34375,-42.718753814697266,-38.6875,-49.500003814697266,-35.8125
