,650173862.0,650176200.0,650177087.0,650179306.0,650402689.0,650478930.0,650487944.0,651151937.0,651161691.0,651167896.0,651734562.0,651763842.0,651969572.0,651985184.0,652286698.0,652296177.0,652299236.0,652300499.0,652303366.0,652304219.0,652305423.0,652306478.0,652307230.0,652313391.0,652516963.0,652533530.0,652551506.0,652764831.0,652786618.0,652809932.0,652810157.0,652810984.0,652811224.0,652812484.0,652920433.0,652920631.0,652938130.0,652953931.0,652953971.0,652956700.0,652956871.0,652959162.0,652959904.0,653024237.0,653024481.0,653025550.0,653025875.0,653031614.0,653031656.0
adapt,0.0004345752146273721,0.038258616005959985,0.060715912325513446,,0.016524665163524705,0.04134852920580184,0.06050067848189739,-0.005587318727621399,0.010992818809390447,0.023458991737249472,0.00321204383975243,0.05867528343496242,0.5284639153465449,0.2571753231244623,0.005994703088406833,-1.970917501968276e-05,0.001917794061397473,-0.00862331426954781,0.002795727271784289,0.03515861532583943,0.005356019643420806,,,0.0031495233046240864,0.0882338515422937,0.014674275308542485,0.05247443986184353,0.023444839587427973,0.06191989534240714,0.006093817346169277,0.010532335094802947,0.0430004080541684,0.0076342331031879615,-0.014982843762028034,0.027627827521889206,0.04413545078687256,-0.004952345324374693,0.0023310887581227094,0.01544312702323355,0.008568971361263344,0.035671818477723445,0.0061076682509920615,0.035019639203579284,-0.0009005358870505602,0.029709366306187753,0.008069374428172703,0.08135697440038439,-0.0019004675809326038,-0.016854366528972316
avg_rate,16.00032000640013,6.000120002400049,11.00022000440009,2.0000400008000163,23.000460009200186,12.000240004800098,14.000280005600114,19.000380007600153,43.00086001720035,18.000360007200147,32.00064001280026,15.000300006000122,4.000080001600033,4.000080001600033,44.00088001760036,14.000280005600114,49.0009800196004,9.000180003600073,11.00022000440009,28.00056001120023,12.000240004800098,1.0000200004000082,2.0000400008000163,59.00118002360048,14.000280005600114,19.000380007600153,11.00022000440009,22.00044000880018,10.000200004000082,53.00106002120043,17.000340006800137,20.000400008000163,23.000460009200186,14.000280005600114,20.000400008000163,20.000400008000163,13.000260005200106,55.00110002200045,13.000260005200106,30.000600012000245,19.000380007600153,5.000100002000041,20.000400008000163,13.000260005200106,10.000200004000082,39.00078001560032,17.000340006800137,17.000340006800137,27.00054001080022
first_isi,0.0625,0.05231999999999992,0.04703999999999997,0.04049999999999998,0.029899999999999816,0.061659999999999826,0.030819999999999848,0.06380000000000008,0.01114000000000015,0.05588000000000015,0.012380000000000058,0.02210000000000001,0.008639999999999981,0.028699999999999948,0.015840000000000076,0.07144000000000017,0.018140000000000045,0.10972000000000004,0.08288000000000006,0.016680000000000028,0.0743600000000002,,0.05061999999999989,0.010440000000000005,0.0043999999999999595,0.038899999999999935,0.042200000000000015,0.01980000000000004,0.04171999999999998,0.014140000000000041,0.049840000000000106,0.009839999999999849,0.04268000000000005,0.06972,0.023379999999999956,0.013460000000000027,0.07729999999999992,0.01523999999999992,0.05801999999999996,0.02189999999999981,0.018880000000000008,0.009079999999999977,0.02495999999999987,0.07240000000000002,0.08420000000000005,0.014939999999999953,0.008939999999999948,0.05625999999999998,0.07896000000000014
isi_cv,0.038560299301365356,0.2590669310596927,0.2625274888771237,0.0,0.24481967452924436,0.2656866481734251,0.42749298867049307,0.0913785833023983,0.18841651956876207,0.39318158705324,0.11041142216928697,0.42991078424451207,1.3532921731536436,0.42351527995137384,0.16969121738474255,0.035280061585202784,0.21572269338360722,0.08269784025206817,0.03403473959466452,1.1727178501379607,0.0395643579593029,,0.0,0.11695399214507117,0.6428070713402649,0.13865883026893813,0.20772433021772904,0.2975971017645781,0.22314027858542856,0.20364991926670126,0.1598920968570419,0.6277211766283144,0.20920665941548866,0.34768864774364316,0.2526389799330059,0.3884955023591572,0.0718519159120912,0.18455411898218685,0.1276305658439447,0.276756859719809,0.47026892609639115,0.07903332094343818,0.5545403718265316,0.036552302126290424,0.13417218445696985,0.19364698617747583,0.6779094652452815,0.08988375510082076,0.2765441802748458
latency,0.05576000000000003,0.007959999999999967,0.050920000000000076,0.013579999999999925,0.03214000000000006,0.044480000000000075,0.038920000000000066,0.05885999999999991,0.005539999999999878,0.008259999999999934,0.008680000000000021,0.028780000000000028,0.01218000000000008,0.03966000000000003,0.015519999999999978,0.0710599999999999,0.018259999999999943,0.11865999999999999,0.04719999999999991,0.02073999999999998,0.045499999999999874,0.005160000000000053,0.01096000000000008,0.00757999999999992,0.017800000000000038,0.023660000000000014,0.054440000000000044,0.01102000000000003,0.06123999999999996,0.012680000000000025,0.05025999999999997,0.009360000000000035,0.00981999999999994,0.08634000000000008,0.03722000000000003,0.022739999999999982,0.03922000000000003,0.01083999999999996,0.08157999999999999,0.03428000000000009,0.015060000000000073,0.006180000000000074,0.005700000000000038,0.05468000000000006,0.05279999999999996,0.029360000000000053,0.019320000000000004,0.03265999999999991,0.020459999999999923
mean_isi,0.06263999999999999,0.049103999999999995,0.09434399999999998,0.04049999999999998,0.04320909090909091,0.08481454545454546,0.07235692307692307,0.04881333333333334,0.02354809523809524,0.057472941176470595,0.013008387096774193,0.06221142857142857,0.2200533333333333,0.05253333333333332,0.022332093023255815,0.06820461538461539,0.020364999999999998,0.1006175,0.08807800000000002,0.022526666666666667,0.08387272727272728,,0.05061999999999989,0.01329241379310345,0.06805846153846154,0.051443333333333334,0.09228999999999998,0.04288285714285714,0.09485777777777778,0.018831923076923076,0.055095000000000005,0.04662421052631578,0.044985454545454544,0.06700461538461538,0.04878105263157894,0.049255789473684204,0.07403833333333333,0.018162592592592595,0.07084833333333333,0.03276689655172413,0.04891666666666666,0.009689999999999976,0.05039263157894737,0.07484999999999999,0.10325999999999998,0.025121578947368415,0.05536375,0.05864375000000001,0.03678923076923077
median_isi,0.06269999999999998,0.048839999999999995,0.09780999999999995,0.04049999999999998,0.040609999999999924,0.08153999999999995,0.07264000000000004,0.04802000000000006,0.023830000000000018,0.05588000000000015,0.0129999999999999,0.05948000000000009,0.010319999999999885,0.046659999999999924,0.02212000000000014,0.06720000000000015,0.019689999999999985,0.09706999999999999,0.08731000000000011,0.01656000000000013,0.08447999999999989,,0.05061999999999989,0.013259999999999939,0.05923999999999996,0.05192000000000008,0.10016999999999998,0.03978000000000015,0.10419999999999985,0.018449999999999966,0.05279999999999996,0.04370000000000007,0.04290000000000005,0.06112000000000006,0.04905999999999988,0.059840000000000115,0.07313999999999998,0.018059999999999965,0.07182999999999995,0.032460000000000155,0.046539999999999915,0.009339999999999904,0.04352,0.07493000000000016,0.09942000000000006,0.024779999999999913,0.05432999999999999,0.05740000000000001,0.03381999999999996
stim_amp,160.0,280.0,130.0,260.0,150.0,230.0,100.0,220.0,180.0,340.0,280.0,119.99999237060547,130.0,220.0,150.0,190.0,270.0,190.0,140.0,290.0,140.0,540.0,320.0,440.0,59.999996185302734,110.0,170.0,90.0,150.0,130.0,170.0,100.0,270.0,310.0,110.0,80.0,160.0,130.0,130.0,210.0,119.99999237060547,410.0,260.0,220.0,260.0,70.0,90.0,300.0,380.0
threshold_v,-34.78125,-37.46875,-44.4375,-28.75,-37.625003814697266,-32.3125,-38.28125,-35.687503814697266,-45.375,-32.968753814697266,-31.125001907348633,-36.812503814697266,-40.625003814697266,-39.031253814697266,-32.9375,-36.03125,-33.96875,-33.0,-31.875003814697266,-31.40625,-33.875003814697266,-44.218753814697266,-41.25,-33.59375,-44.09375,-52.0,-36.78125,-48.437503814697266,-40.5,-33.312503814697266,-35.65625,-41.8125,-35.281253814697266,-31.000001907348633,-47.53125,-42.03125,-46.062503814697266,-49.9375,-44.000003814697266,-35.09375,-41.21875,-35.34375,-37.593753814697266,-42.1875,-34.84375,-40.000003814697266,-33.28125,-35.875,-30.718751907348633
